"[1.2482359409332275, 1.5167546272277832]",|,"[1.2568446397781372, 1.5208343267440796]",|,[-0.0086087 -0.0040797]
"[1.2655551433563232, 1.492277979850769]",|,"[1.2736033201217651, 1.493627905845642]",|,[-0.00804818 -0.00134993]
"[1.29153573513031, 1.4555448293685913]",|,"[1.3089936971664429, 1.4438610076904297]",|,[-0.01745796  0.01168382]
"[1.3175129890441895, 1.4188272953033447]",|,"[1.33527672290802, 1.4071507453918457]",|,[-0.01776373  0.01167655]
"[1.3434823751449585, 1.3821167945861816]",|,"[1.3595775365829468, 1.3654922246932983]",|,[-0.01609516  0.01662457]
"[1.3768675327301025, 1.334822416305542]",|,"[1.384739875793457, 1.3326212167739868]",|,[-0.00787234  0.0022012 ]
"[1.3851921558380127, 1.3227112293243408]",|,"[1.3991450071334839, 1.3185678720474243]",|,[-0.01395285  0.00414336]
"[1.3861291408538818, 1.3206181526184082]",|,"[1.4018135070800781, 1.3150352239608765]",|,[-0.01568437  0.00558293]
"[1.3838682174682617, 1.3167859315872192]",|,"[1.3979514837265015, 1.3106197118759155]",|,[-0.01408327  0.00616622]
"[1.3801872730255127, 1.314337134361267]",|,"[1.390639305114746, 1.3104783296585083]",|,[-0.01045203  0.0038588 ]
"[1.3653697967529297, 1.3099188804626465]",|,"[1.380048394203186, 1.308986783027649]",|,[-0.0146786  0.0009321]
"[1.3600828647613525, 1.3007230758666992]",|,"[1.375364065170288, 1.2966614961624146]",|,[-0.0152812   0.00406158]
"[1.3569051027297974, 1.289318323135376]",|,"[1.3735880851745605, 1.2853453159332275]",|,[-0.01668298  0.00397301]
"[1.3564465045928955, 1.2815616130828857]",|,"[1.3741921186447144, 1.2706239223480225]",|,[-0.01774561  0.01093769]
"[1.3576562404632568, 1.2714695930480957]",|,"[1.3820174932479858, 1.25576651096344]",|,[-0.02436125  0.01570308]
"[1.3600234985351562, 1.2637584209442139]",|,"[1.3785470724105835, 1.2527803182601929]",|,[-0.01852357  0.0109781 ]
"[1.3656026124954224, 1.2551196813583374]",|,"[1.3826203346252441, 1.2505073547363281]",|,[-0.01701772  0.00461233]
"[1.3733471632003784, 1.2501450777053833]",|,"[1.3993327617645264, 1.2354174852371216]",|,[-0.0259856   0.01472759]
"[1.3817908763885498, 1.2537261247634888]",|,"[1.4026896953582764, 1.240714430809021]",|,[-0.02089882  0.01301169]
"[1.3942413330078125, 1.276279091835022]",|,"[1.4160279035568237, 1.2770437002182007]",|,[-0.02178657 -0.00076461]
"[1.4073786735534668, 1.3274669647216797]",|,"[1.4243299961090088, 1.309324860572815]",|,[-0.01695132  0.0181421 ]
"[1.4132615327835083, 1.356795072555542]",|,"[1.4243545532226562, 1.3628219366073608]",|,[-0.01109302 -0.00602686]
"[1.4225890636444092, 1.400718092918396]",|,"[1.4313974380493164, 1.4142147302627563]",|,[-0.00880837 -0.01349664]
"[1.432055950164795, 1.4446979761123657]",|,"[1.4372758865356445, 1.4412869215011597]",|,[-0.00521994  0.00341105]
"[1.4445353746414185, 1.503348708152771]",|,"[1.4488511085510254, 1.5010417699813843]",|,[-0.00431573  0.00230694]
"[1.4508315324783325, 1.5326745510101318]",|,"[1.4569264650344849, 1.5451916456222534]",|,[-0.00609493 -0.01251709]
"[1.4601956605911255, 1.5766510963439941]",|,"[1.4644304513931274, 1.5883762836456299]",|,[-0.00423479 -0.01172519]
"[1.467768907546997, 1.612799048423767]",|,"[1.472611427307129, 1.6173465251922607]",|,[-0.00484252 -0.00454748]
"[1.4692410230636597, 1.6202300786972046]",|,"[1.481054663658142, 1.6187869310379028]",|,[-0.01181364  0.00144315]
"[1.4669475555419922, 1.6224486827850342]",|,"[1.4831749200820923, 1.6187645196914673]",|,[-0.01622736  0.00368416]
"[1.461995244026184, 1.6245009899139404]",|,"[1.4822756052017212, 1.6166808605194092]",|,[-0.02028036  0.00782013]
"[1.4550082683563232, 1.6228212118148804]",|,"[1.4716051816940308, 1.6179300546646118]",|,[-0.01659691  0.00489116]
"[1.4403746128082275, 1.6255391836166382]",|,"[1.4556525945663452, 1.6251602172851562]",|,[-0.01527798  0.00037897]
"[1.4347559213638306, 1.6346384286880493]",|,"[1.4480570554733276, 1.6376405954360962]",|,[-0.01330113 -0.00300217]
"[1.43233323097229, 1.6415163278579712]",|,"[1.445333480834961, 1.644024133682251]",|,[-0.01300025 -0.00250781]
"[1.4305188655853271, 1.6519473791122437]",|,"[1.4421099424362183, 1.6605637073516846]",|,[-0.01159108 -0.00861633]
"[1.4307150840759277, 1.6598825454711914]",|,"[1.437801480293274, 1.6637001037597656]",|,[-0.0070864  -0.00381756]
"[1.4515433311462402, 1.6628286838531494]",|,"[1.4609731435775757, 1.6668987274169922]",|,[-0.00942981 -0.00407004]
"[1.4717077016830444, 1.658637285232544]",|,"[1.4833824634552002, 1.6610978841781616]",|,[-0.01167476 -0.0024606 ]
"[1.5096217393875122, 1.6449695825576782]",|,"[1.514587640762329, 1.642983317375183]",|,[-0.0049659   0.00198627]
"[1.5512696504592896, 1.6277716159820557]",|,"[1.5521005392074585, 1.6143189668655396]",|,[-0.00083089  0.01345265]
"[1.5930085182189941, 1.61098313331604]",|,"[1.5762838125228882, 1.599334955215454]",|,[0.01672471 0.01164818]
"[1.6187553405761719, 1.6007369756698608]",|,"[1.6049175262451172, 1.589807391166687]",|,[0.01383781 0.01092958]
"[1.6217434406280518, 1.6008501052856445]",|,"[1.6154228448867798, 1.588011622428894]",|,[0.0063206  0.01283848]
"[1.623412847518921, 1.6024284362792969]",|,"[1.6201311349868774, 1.585676670074463]",|,[0.00328171 0.01675177]
"[1.6255922317504883, 1.6110174655914307]",|,"[1.6224639415740967, 1.5931895971298218]",|,[0.00312829 0.01782787]
"[1.6256691217422485, 1.6190567016601562]",|,"[1.6200010776519775, 1.6043864488601685]",|,[0.00566804 0.01467025]
"[1.6351343393325806, 1.6286741495132446]",|,"[1.6240854263305664, 1.6136223077774048]",|,[0.01104891 0.01505184]
"[1.6455215215682983, 1.631862998008728]",|,"[1.629639744758606, 1.618032693862915]",|,[0.01588178 0.0138303 ]
"[1.6528654098510742, 1.632327675819397]",|,"[1.6375588178634644, 1.6170240640640259]",|,[0.01530659 0.01530361]
"[1.6641972064971924, 1.6303733587265015]",|,"[1.638342022895813, 1.6153903007507324]",|,[0.02585518 0.01498306]
"[1.6668205261230469, 1.6273056268692017]",|,"[1.6435984373092651, 1.607321858406067]",|,[0.02322209 0.01998377]
"[1.6643989086151123, 1.6066564321517944]",|,"[1.6414190530776978, 1.5830861330032349]",|,[0.02297986 0.0235703 ]
"[1.6519041061401367, 1.5728154182434082]",|,"[1.6245368719100952, 1.5687888860702515]",|,[0.02736723 0.00402653]
"[1.6325769424438477, 1.5326412916183472]",|,"[1.6051298379898071, 1.5147173404693604]",|,[0.0274471  0.01792395]
"[1.613520622253418, 1.4919445514678955]",|,"[1.593008041381836, 1.4707372188568115]",|,[0.02051258 0.02120733]
"[1.5944883823394775, 1.4511821269989014]",|,"[1.5829075574874878, 1.4443812370300293]",|,[0.01158082 0.00680089]
"[1.5754833221435547, 1.4104063510894775]",|,"[1.5623159408569336, 1.3928560018539429]",|,[0.01316738 0.01755035]
"[1.556466817855835, 1.3696160316467285]",|,"[1.5461533069610596, 1.3534132242202759]",|,[0.01031351 0.01620281]
"[1.5311224460601807, 1.3152697086334229]",|,"[1.529470443725586, 1.312287449836731]",|,[0.001652   0.00298226]
"[1.512141466140747, 1.2745115756988525]",|,"[1.5124220848083496, 1.2734383344650269]",|,[-0.00028062  0.00107324]
"[1.4994778633117676, 1.2473284006118774]",|,"[1.4947789907455444, 1.2318798303604126]",|,[0.00469887 0.01544857]
"[1.4741556644439697, 1.1929913759231567]",|,"[1.477037787437439, 1.1931270360946655]",|,[-0.00288212 -0.00013566]
"[1.4614741802215576, 1.1657888889312744]",|,"[1.4585574865341187, 1.1509050130844116]",|,[0.00291669 0.01488388]
"[1.4424598217010498, 1.1250269412994385]",|,"[1.4402492046356201, 1.1119543313980103]",|,[0.00221062 0.01307261]
"[1.4234614372253418, 1.0842684507369995]",|,"[1.427627682685852, 1.0837374925613403]",|,[-0.00416625  0.00053096]
"[1.404423475265503, 1.0434859991073608]",|,"[1.408836007118225, 1.0440055131912231]",|,[-0.00441253 -0.00051951]
"[1.3790723085403442, 0.9891215562820435]",|,"[1.3834631443023682, 0.9901478886604309]",|,[-0.00439084 -0.00102633]
"[1.3664171695709229, 0.9619470834732056]",|,"[1.3638499975204468, 0.9475569128990173]",|,[0.00256717 0.01439017]
"[1.3474117517471313, 0.9211841821670532]",|,"[1.3449230194091797, 0.9086633324623108]",|,[0.00248873 0.01252085]
"[1.3220809698104858, 0.8668239712715149]",|,"[1.3255598545074463, 0.8681930303573608]",|,[-0.00347888 -0.00136906]
"[1.3093845844268799, 0.8396297693252563]",|,"[1.305588722229004, 0.8255729079246521]",|,[0.00379586 0.01405686]
"[1.2903815507888794, 0.7988452315330505]",|,"[1.2866169214248657, 0.7866316437721252]",|,[0.00376463 0.01221359]
"[1.265052318572998, 0.7445031404495239]",|,"[1.2671241760253906, 0.7459284663200378]",|,[-0.00207186 -0.00142533]
"[1.2523900270462036, 0.7173236012458801]",|,"[1.2536442279815674, 0.7172607779502869]",|,[-1.25420094e-03  6.28232956e-05]
"[1.2270361185073853, 0.662945568561554]",|,"[1.2283234596252441, 0.6649410724639893]",|,[-0.00128734 -0.0019955 ]
"[1.2143572568893433, 0.6357511281967163]",|,"[1.2080268859863281, 0.6219640374183655]",|,[0.00633037 0.01378709]
"[1.1953725814819336, 0.5950038433074951]",|,"[1.1894365549087524, 0.5832977890968323]",|,[0.00593603 0.01170605]
"[1.1763383150100708, 0.5542279481887817]",|,"[1.1757621765136719, 0.5545361638069153]",|,[ 0.00057614 -0.00030822]
"[1.1573165655136108, 0.5134351849555969]",|,"[1.1505619287490845, 0.5015990138053894]",|,[0.00675464 0.01183617]
"[1.138303518295288, 0.47266846895217896]",|,"[1.1304535865783691, 0.4593355655670166]",|,[0.00784993 0.0133329 ]
"[1.1192972660064697, 0.4319063127040863]",|,"[1.112056851387024, 0.4202491343021393]",|,[0.00724041 0.01165718]
"[1.0939223766326904, 0.37754887342453003]",|,"[1.0928030014038086, 0.3794555962085724]",|,[ 0.00111938 -0.00190672]
"[1.0749326944351196, 0.3367859721183777]",|,"[1.0726032257080078, 0.3372238874435425]",|,[ 0.00232947 -0.00043792]
"[1.0622711181640625, 0.3095950484275818]",|,"[1.054320216178894, 0.29768824577331543]",|,[0.0079509 0.0119068]
"[1.0369176864624023, 0.2552362382411957]",|,"[1.0343295335769653, 0.2559349536895752]",|,[ 0.00258815 -0.00069872]
"[1.0179107189178467, 0.2144661396741867]",|,"[1.0160943269729614, 0.21631407737731934]",|,[ 0.00181639 -0.00184794]
"[1.0052250623703003, 0.18727590143680573]",|,"[0.9961161613464355, 0.1746358573436737]",|,[0.0091089  0.01264004]
"[0.9862151145935059, 0.1464988887310028]",|,"[0.9778665900230408, 0.13479793071746826]",|,[0.00834852 0.01170096]
"[0.9672061204910278, 0.10572310537099838]",|,"[0.9577820301055908, 0.09318572282791138]",|,[0.00942409 0.01253738]
"[0.9481870532035828, 0.06493395566940308]",|,"[0.9394424557685852, 0.0532071590423584]",|,[0.0087446 0.0117268]
"[0.9228208661079407, 0.010558814741671085]",|,"[0.9204840660095215, 0.012643994763493538]",|,[ 0.0023368  -0.00208518]
"[0.9101525545120239, -0.016606247052550316]",|,"[0.9003309011459351, -0.028692780062556267]",|,[0.00982165 0.01208653]
"[0.8847864866256714, -0.07098335027694702]",|,"[0.8823322653770447, -0.06855463981628418]",|,[ 0.00245422 -0.00242871]
"[0.8720858693122864, -0.09820058196783066]",|,"[0.8620845079421997, -0.10972714424133301]",|,[0.01000136 0.01152656]
"[0.8530489802360535, -0.13895808160305023]",|,"[0.844152569770813, -0.14966171979904175]",|,[0.00889641 0.01070364]
"[0.8277039527893066, -0.1933388113975525]",|,"[0.8251679539680481, -0.19011080265045166]",|,[ 0.002536   -0.00322801]
"[0.8150566816329956, -0.22050300240516663]",|,"[0.8051283955574036, -0.23085778951644897]",|,[0.00992829 0.01035479]
"[0.7897340059280396, -0.27488502860069275]",|,"[0.7872979044914246, -0.2709323763847351]",|,[ 0.0024361  -0.00395265]
"[0.7770636677742004, -0.3020792305469513]",|,"[0.7734959125518799, -0.2980923652648926]",|,[ 0.00356776 -0.00398687]
"[0.7517454028129578, -0.3564300835132599]",|,"[0.7493124008178711, -0.35170280933380127]",|,[ 0.002433   -0.00472727]
"[0.7390779256820679, -0.3836135268211365]",|,"[0.7357195019721985, -0.37868261337280273]",|,[ 0.00335842 -0.00493091]
"[0.7200736403465271, -0.424356073141098]",|,"[0.7114872336387634, -0.43242231011390686]",|,[0.00858641 0.00806624]
"[0.7010511755943298, -0.4651375710964203]",|,"[0.6916394829750061, -0.47276613116264343]",|,[0.00941169 0.00762856]
"[0.6820288896560669, -0.5059230327606201]",|,"[0.6738741993904114, -0.5132664442062378]",|,[0.00815469 0.00734341]
"[0.6567037105560303, -0.5602869987487793]",|,"[0.6552519202232361, -0.5537815093994141]",|,[ 0.00145179 -0.00650549]
"[0.6440282464027405, -0.5874611735343933]",|,"[0.6355425119400024, -0.594119668006897]",|,[0.00848573 0.00665849]
"[0.6186917424201965, -0.6418111324310303]",|,"[0.6175839900970459, -0.6349129676818848]",|,[ 0.00110775 -0.00689816]
"[0.6060475707054138, -0.6689882278442383]",|,"[0.5984227061271667, -0.6754689812660217]",|,[0.00762486 0.00648075]
"[0.5870352983474731, -0.7097735404968262]",|,"[0.5806934237480164, -0.7166183590888977]",|,[0.00634187 0.00684482]
"[0.5680058598518372, -0.7505439519882202]",|,"[0.5612550973892212, -0.7572236657142639]",|,[0.00675076 0.00667971]
"[0.5489883422851562, -0.7913196086883545]",|,"[0.543520450592041, -0.7986583709716797]",|,[0.00546789 0.00733876]
"[0.5299754738807678, -0.8320744633674622]",|,"[0.5244091153144836, -0.8395188450813293]",|,[0.00556636 0.00744438]
"[0.5109708309173584, -0.8728405833244324]",|,"[0.5064795613288879, -0.8811105489730835]",|,[0.00449127 0.00826997]
"[0.4919506013393402, -0.9136406779289246]",|,"[0.48760348558425903, -0.9222494959831238]",|,[0.00434712 0.00860882]
"[0.46665844321250916, -0.9679862260818481]",|,"[0.4697636365890503, -0.9641451239585876]",|,[-0.00310519 -0.0038411 ]
"[0.4476540684700012, -1.0087419748306274]",|,"[0.45143628120422363, -1.0057878494262695]",|,[-0.00378221 -0.00295413]
"[0.4349539279937744, -1.0359251499176025]",|,"[0.4387383460998535, -1.0331388711929321]",|,[-0.00378442 -0.00278628]
"[0.4096096158027649, -1.0902984142303467]",|,"[0.41458916664123535, -1.0891015529632568]",|,[-0.00497955 -0.00119686]
"[0.39696353673934937, -1.117458701133728]",|,"[0.3958251476287842, -1.1302130222320557]",|,[0.00113839 0.01275432]
"[0.37794947624206543, -1.1582295894622803]",|,"[0.3776240348815918, -1.1721943616867065]",|,[0.00032544 0.01396477]
"[0.3589645028114319, -1.1990015506744385]",|,"[0.3649950623512268, -1.1992584466934204]",|,[-0.00603056  0.0002569 ]
"[0.3399480879306793, -1.2397745847702026]",|,"[0.34027910232543945, -1.254601240158081]",|,[-0.00033101  0.01482666]
"[0.3209363520145416, -1.280547857284546]",|,"[0.3214016556739807, -1.2955543994903564]",|,[-0.0004653   0.01500654]
"[0.2955973744392395, -1.3349039554595947]",|,"[0.30238664150238037, -1.3356354236602783]",|,[-0.00678927  0.00073147]
"[0.27656254172325134, -1.375669002532959]",|,"[0.28313082456588745, -1.3762884140014648]",|,[-0.00656828  0.00061941]
"[0.25756219029426575, -1.4164296388626099]",|,"[0.26384541392326355, -1.4153579473495483]",|,[-0.00628322 -0.00107169]
"[0.24488672614097595, -1.443611979484558]",|,"[0.2440081387758255, -1.4551068544387817]",|,[0.00087859 0.01149487]
"[0.22587187588214874, -1.4844049215316772]",|,"[0.2243039757013321, -1.4929795265197754]",|,[0.0015679 0.0085746]
"[0.20688700675964355, -1.5251705646514893]",|,"[0.20370732247829437, -1.5315136909484863]",|,[0.00317968 0.00634313]
"[0.18152742087841034, -1.5795114040374756]",|,"[0.18340879678726196, -1.5681278705596924]",|,[-0.00188138 -0.01138353]
"[0.16975340247154236, -1.6049411296844482]",|,"[0.1658766269683838, -1.5997036695480347]",|,[ 0.00387678 -0.00523746]
"[0.16271138191223145, -1.620478868484497]",|,"[0.1671527624130249, -1.6170704364776611]",|,[-0.00444138 -0.00340843]
"[0.1631523072719574, -1.6215358972549438]",|,"[0.17045418918132782, -1.622330665588379]",|,[-0.00730188  0.00079477]
"[0.16677799820899963, -1.6260818243026733]",|,"[0.1741698533296585, -1.6250665187835693]",|,[-0.00739186 -0.00101531]
"[0.17220433056354523, -1.627332091331482]",|,"[0.18337894976139069, -1.624255895614624]",|,[-0.01117462 -0.0030762 ]
"[0.18280890583992004, -1.6296449899673462]",|,"[0.19131740927696228, -1.627992033958435]",|,[-0.0085085  -0.00165296]
"[0.18742458522319794, -1.639285683631897]",|,"[0.193531334400177, -1.6377123594284058]",|,[-0.00610675 -0.00157332]
"[0.18782390654087067, -1.6512705087661743]",|,"[0.19130036234855652, -1.6443554162979126]",|,[-0.00347646 -0.00691509]
"[0.18592774868011475, -1.6627086400985718]",|,"[0.1865083873271942, -1.6581567525863647]",|,[-0.00058064 -0.00455189]
"[0.1799505054950714, -1.6725152730941772]",|,"[0.18013527989387512, -1.6745729446411133]",|,[-0.00018477  0.00205767]
"[0.16777081787586212, -1.6723854541778564]",|,"[0.16112375259399414, -1.660036563873291]",|,[ 0.00664707 -0.01234889]
"[0.1399821937084198, -1.662893295288086]",|,"[0.12459307909011841, -1.6507935523986816]",|,[ 0.01538911 -0.01209974]
"[0.10522298514842987, -1.642592191696167]",|,"[0.08566877245903015, -1.6369272470474243]",|,[ 0.01955421 -0.00566494]
"[0.06742315739393234, -1.6181379556655884]",|,"[0.0507962703704834, -1.5963808298110962]",|,[ 0.01662689 -0.02175713]
"[0.029441531747579575, -1.5940806865692139]",|,"[0.01300395280122757, -1.5744143724441528]",|,[ 0.01643758 -0.01966631]
"[-0.008571220561861992, -1.57003915309906]",|,"[-0.024233728647232056, -1.5521255731582642]",|,[ 0.01566251 -0.01791358]
"[-0.046612951904535294, -1.5459794998168945]",|,"[-0.06373175978660583, -1.5307269096374512]",|,[ 0.01711881 -0.01525259]
"[-0.08461202681064606, -1.5219377279281616]",|,"[-0.10031868517398834, -1.5079119205474854]",|,[ 0.01570666 -0.01402581]
"[-0.12260226160287857, -1.4978811740875244]",|,"[-0.1402101367712021, -1.4861518144607544]",|,[ 0.01760788 -0.01172936]
"[-0.17330017685890198, -1.4658012390136719]",|,"[-0.17854195833206177, -1.4636008739471436]",|,[ 0.00524178 -0.00220037]
"[-0.21129310131072998, -1.4417641162872314]",|,"[-0.2149817794561386, -1.4403750896453857]",|,[ 0.00368868 -0.00138903]
"[-0.24929066002368927, -1.4177252054214478]",|,"[-0.25488126277923584, -1.4180495738983154]",|,[0.0055906  0.00032437]
"[-0.2746317684650421, -1.4016985893249512]",|,"[-0.29085153341293335, -1.3944733142852783]",|,[ 0.01621976 -0.00722528]
"[-0.31266477704048157, -1.3776406049728394]",|,"[-0.33057481050491333, -1.3717697858810425]",|,[ 0.01791003 -0.00587082]
"[-0.3506755828857422, -1.3535797595977783]",|,"[-0.3663226366043091, -1.347940444946289]",|,[ 0.01564705 -0.00563931]
"[-0.4013585150241852, -1.321521520614624]",|,"[-0.4062619209289551, -1.3250586986541748]",|,[0.00490341 0.00353718]
"[-0.4266899526119232, -1.3054935932159424]",|,"[-0.4437165856361389, -1.301479697227478]",|,[ 0.01702663 -0.0040139 ]
"[-0.46469610929489136, -1.2814501523971558]",|,"[-0.47902345657348633, -1.2772893905639648]",|,[ 0.01432735 -0.00416076]
"[-0.5027215480804443, -1.2573986053466797]",|,"[-0.5187203884124756, -1.2540258169174194]",|,[ 0.01599884 -0.00337279]
"[-0.5407298803329468, -1.2333625555038452]",|,"[-0.541063129901886, -1.237542986869812]",|,[0.00033325 0.00418043]
"[-0.5787625908851624, -1.2092894315719604]",|,"[-0.5937197208404541, -1.2062402963638306]",|,[ 0.01495713 -0.00304914]
"[-0.6167751550674438, -1.185231328010559]",|,"[-0.6303144097328186, -1.181997537612915]",|,[ 0.01353925 -0.00323379]
"[-0.6547723412513733, -1.161195993423462]",|,"[-0.6525211930274963, -1.1652964353561401]",|,[-0.00225115  0.00410044]
"[-0.6927841305732727, -1.137142539024353]",|,"[-0.7044171690940857, -1.1335341930389404]",|,[ 0.01163304 -0.00360835]
"[-0.7307784557342529, -1.1131069660186768]",|,"[-0.7416434288024902, -1.1092232465744019]",|,[ 0.01086497 -0.00388372]
"[-0.768783450126648, -1.0890566110610962]",|,"[-0.7757866978645325, -1.0840128660202026]",|,[ 0.00700325 -0.00504375]
"[-0.8068111538887024, -1.0649945735931396]",|,"[-0.8165582418441772, -1.0604413747787476]",|,[ 0.00974709 -0.0045532 ]
"[-0.8574956059455872, -1.0329276323318481]",|,"[-0.8537624478340149, -1.0359036922454834]",|,[-0.00373316  0.00297606]
"[-0.8955107927322388, -1.0088661909103394]",|,"[-0.8872321248054504, -1.0102403163909912]",|,[-0.00827867  0.00137413]
"[-0.9335322380065918, -0.9847979545593262]",|,"[-0.9282317757606506, -0.9865997433662415]",|,[-0.00530046  0.00180179]
"[-0.9588890075683594, -0.9687336087226868]",|,"[-0.9620648622512817, -0.9608394503593445]",|,[ 0.00317585 -0.00789416]
"[-0.9969289898872375, -0.9447014927864075]",|,"[-1.0029088258743286, -0.9371644258499146]",|,[ 0.00597984 -0.00753707]
"[-1.0476014614105225, -0.9126412272453308]",|,"[-1.0406296253204346, -0.9124725461006165]",|,[-0.00697184 -0.00016868]
"[-1.0729631185531616, -0.8965835571289062]",|,"[-1.073201060295105, -0.8853949904441833]",|,[ 0.00023794 -0.01118857]
"[-1.110973834991455, -0.8725324869155884]",|,"[-1.116288661956787, -0.8630908131599426]",|,[ 0.00531483 -0.00944167]
"[-1.161656141281128, -0.8404752612113953]",|,"[-1.1509209871292114, -0.8373923301696777]",|,[-0.01073515 -0.00308293]
"[-1.1870049238204956, -0.8244447708129883]",|,"[-1.1924426555633545, -0.8139092922210693]",|,[ 0.00543773 -0.01053548]
"[-1.2377010583877563, -0.7923846244812012]",|,"[-1.2303754091262817, -0.7892953753471375]",|,[-0.00732565 -0.00308925]
"[-1.2630367279052734, -0.7763603925704956]",|,"[-1.2647467851638794, -0.7634972929954529]",|,[ 0.00171006 -0.0128631 ]
"[-1.3010562658309937, -0.7522817254066467]",|,"[-1.3065612316131592, -0.740252673625946]",|,[ 0.00550497 -0.01202905]
"[-1.3390482664108276, -0.7282478213310242]",|,"[-1.3412446975708008, -0.7146656513214111]",|,[ 0.00219643 -0.01358217]
"[-1.37706458568573, -0.7042058706283569]",|,"[-1.383123517036438, -0.6916335821151733]",|,[ 0.00605893 -0.01257229]
"[-1.4150559902191162, -0.6801711320877075]",|,"[-1.4165717363357544, -0.6643728613853455]",|,[ 0.00151575 -0.01579827]
"[-1.4530893564224243, -0.6561021208763123]",|,"[-1.4580650329589844, -0.6427232027053833]",|,[ 0.00497568 -0.01337892]
"[-1.5037518739700317, -0.6240100264549255]",|,"[-1.4930485486984253, -0.6175775527954102]",|,[-0.01070333 -0.00643247]
"[-1.529083490371704, -0.6079856157302856]",|,"[-1.5341027975082397, -0.5946414470672607]",|,[ 0.00501931 -0.01334417]
"[-1.579766869544983, -0.5758844017982483]",|,"[-1.5715645551681519, -0.5706077814102173]",|,[-0.00820231 -0.00527662]
"[-1.6034538745880127, -0.5610141754150391]",|,"[-1.5921248197555542, -0.5545417070388794]",|,[-0.01132905 -0.00647247]
"[-1.6195785999298096, -0.551141083240509]",|,"[-1.6183594465255737, -0.5440790057182312]",|,[-0.00121915 -0.00706208]
"[-1.6308696269989014, -0.5457887649536133]",|,"[-1.6239157915115356, -0.5367808938026428]",|,[-0.00695384 -0.00900787]
"[-1.6436316967010498, -0.5421097874641418]",|,"[-1.637291431427002, -0.5340708494186401]",|,[-0.00634027 -0.00803894]
"[-1.6547107696533203, -0.542889416217804]",|,"[-1.6488438844680786, -0.5346847176551819]",|,[-0.00586689 -0.0082047 ]
"[-1.6647024154663086, -0.5476422309875488]",|,"[-1.6648273468017578, -0.5395777821540833]",|,[ 0.00012493 -0.00806445]
"[-1.6758636236190796, -0.5498073697090149]",|,"[-1.675228476524353, -0.5404947400093079]",|,[-0.00063515 -0.00931263]
"[-1.6871061325073242, -0.5482405424118042]",|,"[-1.6907414197921753, -0.5400133728981018]",|,[ 0.00363529 -0.00822717]
"[-1.6974512338638306, -0.5451291799545288]",|,"[-1.6994011402130127, -0.5353161692619324]",|,[ 0.00194991 -0.00981301]
"[-1.7048765420913696, -0.5437066555023193]",|,"[-1.7143691778182983, -0.5346042513847351]",|,[ 0.00949264 -0.0091024 ]
"[-1.7043178081512451, -0.5329669713973999]",|,"[-1.7053486108779907, -0.5231065154075623]",|,[ 0.0010308  -0.00986046]
"[-1.6885795593261719, -0.5080217123031616]",|,"[-1.6922801733016968, -0.5024152398109436]",|,[ 0.00370061 -0.00560647]
"[-1.6606922149658203, -0.4776856005191803]",|,"[-1.6636353731155396, -0.4761332869529724]",|,[ 0.00294316 -0.00155231]
"[-1.6286275386810303, -0.44601064920425415]",|,"[-1.615532636642456, -0.4421667158603668]",|,[-0.0130949  -0.00384393]
"[-1.5970948934555054, -0.41397586464881897]",|,"[-1.5868908166885376, -0.4119235873222351]",|,[-0.01020408 -0.00205228]
"[-1.5655922889709473, -0.3818337321281433]",|,"[-1.5560200214385986, -0.3806341290473938]",|,[-0.00957227 -0.0011996 ]
"[-1.5341107845306396, -0.34971195459365845]",|,"[-1.5222185850143433, -0.34836259484291077]",|,[-0.0118922  -0.00134936]
"[-1.502630352973938, -0.31758758425712585]",|,"[-1.4942688941955566, -0.3178977370262146]",|,[-0.00836146  0.00031015]
"[-1.471152424812317, -0.2854626178741455]",|,"[-1.4600414037704468, -0.2853698134422302]",|,[-1.11110210e-02 -9.28044319e-05]
"[-1.4396716356277466, -0.25334474444389343]",|,"[-1.4323617219924927, -0.25484541058540344]",|,[-0.00730991  0.00150067]
"[-1.4082024097442627, -0.22123965620994568]",|,"[-1.3907674551010132, -0.21258994936943054]",|,[-0.01743495 -0.00864971]
"[-1.3767104148864746, -0.18912379443645477]",|,"[-1.3674415349960327, -0.1906939446926117]",|,[-0.00926888  0.00157015]
"[-1.3452216386795044, -0.15697841346263885]",|,"[-1.339853286743164, -0.1599465161561966]",|,[-0.00536835  0.0029681 ]
"[-1.313737392425537, -0.12485793977975845]",|,"[-1.306183099746704, -0.12744933366775513]",|,[-0.00755429  0.00259139]
"[-1.2822515964508057, -0.0927487164735794]",|,"[-1.278591275215149, -0.09659456461668015]",|,[-0.00366032  0.00384585]
"[-1.2507517337799072, -0.06062024086713791]",|,"[-1.2444424629211426, -0.06393402814865112]",|,[-0.00630927  0.00331379]
"[-1.2192708253860474, -0.02853025123476982]",|,"[-1.2175302505493164, -0.03311675041913986]",|,[-0.00174057  0.0045865 ]
"[-1.1877832412719727, 0.0035887255799025297]",|,"[-1.1866041421890259, -0.0012466702610254288]",|,[-0.0011791  0.0048354]
"[-1.1562891006469727, 0.035702694207429886]",|,"[-1.153916358947754, 0.031010454520583153]",|,[-0.00237274  0.00469224]
"[-1.1248244047164917, 0.06778866797685623]",|,"[-1.118835210800171, 0.07230588793754578]",|,[-0.00598919 -0.00451722]
"[-1.093334674835205, 0.09989773482084274]",|,"[-1.0925906896591187, 0.09466791152954102]",|,[-0.00074399  0.00522982]
