0.0,0.0,"[2.720091649373269, 3.2762409546935913, 3.1292395236674047]",0.10572242736816406,"[0.10486815869808197, 0.00010336314153391868]"
0.10423428063288288,106.89670875406586,"[2.7076094006044187, 3.301208277681027, 3.11023546705715]",0.15754151344299316,"[0.12279826402664185, 8.2456084783189e-05]"
0.2911368361441339,-0.4224586715421722,"[2.690229165803998, 3.337174029258404, 3.0834338944842705]",0.15857601165771484,"[0.16646873950958252, 4.667229586630128e-05]"
0.29974011305396797,0.42793216568541526,"[2.679045904012442, 3.3612103808958795, 3.065819250913548]",0.1436164379119873,"[0.2114153653383255, 2.267337367811706e-05]"
0.2999099914983111,-0.05296909605936108,"[2.6575412584988563, 3.4095757055989564, 3.0311810707589126]",0.15857577323913574,"[0.27139467000961304, -2.3625634639756754e-05]"
0.2999589625205724,0.07823843117343546,"[2.6421873721396523, 3.4461024713999135, 3.005714702438336]",0.1436166763305664,"[0.3013978600502014, -6.138739263406023e-05]"
0.3000586029730947,-0.06570999348186916,"[2.6274979752554644, 3.4828401971054896, 2.980721535675564]",0.16057157516479492,"[0.3614027798175812, -8.046543371165171e-05]"
0.2996390923401595,-0.13811195365460857,"[2.6134823508025327, 3.5197451909523902, 2.9562643468276972]",0.14086031913757324,"[0.391349196434021, -6.430354551412165e-05]"
0.29995139421975947,0.04940413906899523,"[2.6001984559267877, 3.55683528551613, 2.9322444184999075]",0.15857481956481934,"[0.45132917165756226, -8.517484093317762e-05]"
0.2997443760730876,0.11352799251553981,"[2.5876412338426844, 3.5941191443722076, 2.908686186742348]",0.14261794090270996,"[0.48131465911865234, -0.00011412863386794925]"
0.2999773662875374,0.1617604737425638,"[2.575813855887524, 3.631558196257294, 2.885651918645471]",0.14361572265625,"[0.5263088941574097, -0.00015575849101878703]"
0.29989980796735755,-0.23623991896924773,"[2.5646845474384907, 3.669185646257649, 2.8631734751196567]",0.15558457374572754,"[0.5712944865226746, -0.00018963564070872962]"
0.2999029891644703,0.1666981953196881,"[2.554331564808419, 3.7069535689504773, 2.8412051876881015]",0.15857696533203125,"[0.6312749981880188, -0.00021319606457836926]"
0.2999526789010481,-0.057045066010490995,"[2.5447057108148914, 3.744914699680369, 2.8197883273336872]",0.13866710662841797,"[0.6612743139266968, -0.00022963606170378625]"
0.29997318103625853,-0.04561852542794295,"[2.535838204505658, 3.7830231553760494, 2.798942285170644]",0.15953540802001953,"[0.7212642431259155, -0.0002383153623668477]"
0.29978004016906373,-0.17327272692619564,"[2.527753070596867, 3.821256916375165, 2.778670669941454]",0.14261794090270996,"[0.751246988773346, -0.00025707893655635417]"
0.2997292156170769,0.24451331296762227,"[2.5204577544410696, 3.859634658189337, 2.758966330353499]",0.1586158275604248,"[0.8112027049064636, -0.00028999015921726823]"
0.30001698162941104,-0.21922182963902923,"[2.513923147653813, 3.8981928675559545, 2.7398603390293266]",0.1436164379119873,"[0.8562110662460327, -0.00030502231675200164]"
0.2999185902486351,0.17641515571102553,"[2.508196411417687, 3.936848772344089, 2.7213685548705286]",0.14161968231201172,"[0.8861977458000183, -0.00032798084430396557]"
0.29996143401832687,0.04207735134964139,"[2.503270180950715, 3.9756504948245097, 2.703483791674739]",0.1575784683227539,"[0.9461706280708313, -0.00036792768514715135]"
