"[1.8957675695419312, -1.7216942310333252]",|,"[1.8968924283981323, -1.7041598558425903]",|,[-0.00112486 -0.01753438]
"[1.912231683731079, -1.7019418478012085]",|,"[1.8949030637741089, -1.6979284286499023]",|,[ 0.01732862 -0.00401342]
"[1.9076025485992432, -1.7080466747283936]",|,"[1.8851168155670166, -1.714606761932373]",|,[0.02248573 0.00656009]
"[1.8691303730010986, -1.7573124170303345]",|,"[1.8525806665420532, -1.7598882913589478]",|,[0.01654971 0.00257587]
"[1.8230100870132446, -1.8147075176239014]",|,"[1.8054994344711304, -1.8197007179260254]",|,[0.01751065 0.0049932 ]
"[1.7920644283294678, -1.852475881576538]",|,"[1.7887744903564453, -1.8578675985336304]",|,[0.00328994 0.00539172]
"[1.7442224025726318, -1.9070580005645752]",|,"[1.7303320169448853, -1.9115713834762573]",|,[0.01389039 0.00451338]
"[1.713117241859436, -1.9324731826782227]",|,"[1.6802078485488892, -1.9425116777420044]",|,[0.03290939 0.0100385 ]
"[1.6893737316131592, -1.9499953985214233]",|,"[1.6692363023757935, -1.9536420106887817]",|,[0.02013743 0.00364661]
"[1.6688385009765625, -1.958621621131897]",|,"[1.6477431058883667, -1.9591784477233887]",|,[0.0210954  0.00055683]
"[1.6546026468276978, -1.9572505950927734]",|,"[1.6170865297317505, -1.9561545848846436]",|,[ 0.03751612 -0.00109601]
"[1.6477642059326172, -1.9480949640274048]",|,"[1.6245598793029785, -1.9491437673568726]",|,[0.02320433 0.0010488 ]
"[1.6459165811538696, -1.9368703365325928]",|,"[1.638192892074585, -1.9265661239624023]",|,[ 0.00772369 -0.01030421]
"[1.6457529067993164, -1.9253723621368408]",|,"[1.6348470449447632, -1.9160168170928955]",|,[ 0.01090586 -0.00935555]
"[1.6491626501083374, -1.9147460460662842]",|,"[1.6479557752609253, -1.9069477319717407]",|,[ 0.00120687 -0.00779831]
"[1.6571476459503174, -1.902017593383789]",|,"[1.6494436264038086, -1.900370717048645]",|,[ 0.00770402 -0.00164688]
"[1.6634314060211182, -1.8983323574066162]",|,"[1.6604753732681274, -1.895174503326416]",|,[ 0.00295603 -0.00315785]
"[1.6783647537231445, -1.8959623575210571]",|,"[1.6726453304290771, -1.8948960304260254]",|,[ 0.00571942 -0.00106633]
"[1.685781478881836, -1.8964923620224]",|,"[1.6858978271484375, -1.8957027196884155]",|,[-0.00011635 -0.00078964]
"[1.6960947513580322, -1.8989378213882446]",|,"[1.700689673423767, -1.8960673809051514]",|,[-0.00459492 -0.00287044]
"[1.703237771987915, -1.902364730834961]",|,"[1.7233850955963135, -1.887914776802063]",|,[-0.02014732 -0.01444995]
"[1.7016735076904297, -1.9161049127578735]",|,"[1.698726773262024, -1.9208769798278809]",|,[0.00294673 0.00477207]
"[1.6677837371826172, -1.9674484729766846]",|,"[1.668940782546997, -1.958069086074829]",|,[-0.00115705 -0.00937939]
"[1.639095664024353, -1.9988775253295898]",|,"[1.6424261331558228, -1.9827462434768677]",|,[-0.00333047 -0.01613128]
"[1.612428069114685, -2.02634859085083]",|,"[1.6101125478744507, -2.006446361541748]",|,[ 0.00231552 -0.01990223]
"[1.6090196371078491, -2.0299885272979736]",|,"[1.6157479286193848, -2.0030641555786133]",|,[-0.00672829 -0.02692437]
"[1.6294351816177368, -2.0111477375030518]",|,"[1.6436916589736938, -1.9889816045761108]",|,[-0.01425648 -0.02216613]
"[1.674630880355835, -1.9705976247787476]",|,"[1.683510661125183, -1.9538547992706299]",|,[-0.00887978 -0.01674283]
"[1.7281465530395508, -1.9272289276123047]",|,"[1.7353233098983765, -1.9189543724060059]",|,[-0.00717676 -0.00827456]
"[1.7812414169311523, -1.88848876953125]",|,"[1.768073558807373, -1.8939565420150757]",|,[0.01316786 0.00546777]
"[1.8207896947860718, -1.872428297996521]",|,"[1.7849910259246826, -1.8834896087646484]",|,[0.03579867 0.01106131]
"[1.8385130167007446, -1.8705222606658936]",|,"[1.8119637966156006, -1.880233645439148]",|,[0.02654922 0.00971138]
"[1.849771499633789, -1.8756440877914429]",|,"[1.8213154077529907, -1.8858330249786377]",|,[0.02845609 0.01018894]
"[1.8513520956039429, -1.8860361576080322]",|,"[1.8154029846191406, -1.8959617614746094]",|,[0.03594911 0.0099256 ]
"[1.846523642539978, -1.8972069025039673]",|,"[1.8385967016220093, -1.90666925907135]",|,[0.00792694 0.00946236]
"[1.8414981365203857, -1.9070961475372314]",|,"[1.8339767456054688, -1.9153709411621094]",|,[0.00752139 0.00827479]
"[1.833839774131775, -1.9154021739959717]",|,"[1.8255881071090698, -1.9229226112365723]",|,[0.00825167 0.00752044]
"[1.8246777057647705, -1.9218860864639282]",|,"[1.8180856704711914, -1.9278976917266846]",|,[0.00659204 0.00601161]
"[1.8146600723266602, -1.9262574911117554]",|,"[1.8187682628631592, -1.9322633743286133]",|,[-0.00410819  0.00600588]
"[1.800079107284546, -1.9278614521026611]",|,"[1.7999945878982544, -1.9321765899658203]",|,[8.45193863e-05 4.31513786e-03]
"[1.7928011417388916, -1.9275224208831787]",|,"[1.7968862056732178, -1.9322072267532349]",|,[-0.00408506  0.00468481]
"[1.781709909439087, -1.9259443283081055]",|,"[1.7741948366165161, -1.9272112846374512]",|,[0.00751507 0.00126696]
"[1.7714951038360596, -1.9212716817855835]",|,"[1.7704906463623047, -1.9217376708984375]",|,[0.00100446 0.00046599]
"[1.761810064315796, -1.915474534034729]",|,"[1.7653460502624512, -1.9100462198257446]",|,[-0.00353599 -0.00542831]
"[1.7568998336791992, -1.9097959995269775]",|,"[1.7678289413452148, -1.9025901556015015]",|,[-0.01092911 -0.00720584]
"[1.770416498184204, -1.897372841835022]",|,"[1.773270606994629, -1.8948149681091309]",|,[-0.00285411 -0.00255787]
"[1.8142201900482178, -1.8787758350372314]",|,"[1.8156023025512695, -1.8791643381118774]",|,[-0.00138211  0.0003885 ]
"[1.8668596744537354, -1.8656985759735107]",|,"[1.8779709339141846, -1.8637948036193848]",|,[-0.01111126 -0.00190377]
"[1.8882795572280884, -1.8603814840316772]",|,"[1.880334734916687, -1.8647300004959106]",|,[0.00794482 0.00434852]
"[1.8777616024017334, -1.8610864877700806]",|,"[1.8618909120559692, -1.8657441139221191]",|,[0.01587069 0.00465763]
"[1.834546685218811, -1.8655143976211548]",|,"[1.8081001043319702, -1.8712495565414429]",|,[0.02644658 0.00573516]
"[1.7645810842514038, -1.8738940954208374]",|,"[1.7398302555084229, -1.8770703077316284]",|,[0.02475083 0.00317621]
"[1.6959816217422485, -1.8841689825057983]",|,"[1.6953635215759277, -1.8815596103668213]",|,[ 0.0006181  -0.00260937]
"[1.631091833114624, -1.8982775211334229]",|,"[1.6155263185501099, -1.897180199623108]",|,[ 0.01556551 -0.00109732]
"[1.6007146835327148, -1.9134413003921509]",|,"[1.5985965728759766, -1.90591299533844]",|,[ 0.00211811 -0.00752831]
"[1.575577974319458, -1.9215259552001953]",|,"[1.521690011024475, -1.9290069341659546]",|,[0.05388796 0.00748098]
"[1.5497854948043823, -1.9255508184432983]",|,"[1.4908032417297363, -1.933750033378601]",|,[0.05898225 0.00819921]
"[1.528180718421936, -1.9232467412948608]",|,"[1.48577880859375, -1.9244260787963867]",|,[0.04240191 0.00117934]
"[1.5175455808639526, -1.9147895574569702]",|,"[1.4829447269439697, -1.9156581163406372]",|,[0.03460085 0.00086856]
"[1.517972707748413, -1.9039043188095093]",|,"[1.4989864826202393, -1.9026509523391724]",|,[ 0.01898623 -0.00125337]
"[1.521723985671997, -1.8935778141021729]",|,"[1.524093508720398, -1.8858870267868042]",|,[-0.00236952 -0.00769079]
"[1.5273933410644531, -1.884057641029358]",|,"[1.518258810043335, -1.8810184001922607]",|,[ 0.00913453 -0.00303924]
"[1.5395658016204834, -1.8761907815933228]",|,"[1.5342400074005127, -1.8705101013183594]",|,[ 0.00532579 -0.00568068]
"[1.5463274717330933, -1.873796820640564]",|,"[1.5467991828918457, -1.8677219152450562]",|,[-0.00047171 -0.00607491]
"[1.5608482360839844, -1.8730332851409912]",|,"[1.553739309310913, -1.870017409324646]",|,[ 0.00710893 -0.00301588]
"[1.567702293395996, -1.874741792678833]",|,"[1.5665010213851929, -1.8707466125488281]",|,[ 0.00120127 -0.00399518]
"[1.5795373916625977, -1.880895972251892]",|,"[1.578294038772583, -1.8734153509140015]",|,[ 0.00124335 -0.00748062]
"[1.5830614566802979, -1.8841100931167603]",|,"[1.5969700813293457, -1.8677557706832886]",|,[-0.01390862 -0.01635432]
"[1.5723994970321655, -1.9053493738174438]",|,"[1.5706751346588135, -1.8968617916107178]",|,[ 0.00172436 -0.00848758]
"[1.5498943328857422, -1.927828073501587]",|,"[1.53147292137146, -1.927545428276062]",|,[ 0.01842141 -0.00028265]
"[1.496926188468933, -1.9666627645492554]",|,"[1.494511604309082, -1.9382538795471191]",|,[ 0.00241458 -0.02840889]
"[1.4431452751159668, -2.0017459392547607]",|,"[1.4409410953521729, -1.9743589162826538]",|,[ 0.00220418 -0.02738702]
"[1.4349448680877686, -2.0068554878234863]",|,"[1.4271457195281982, -1.9819824695587158]",|,[ 0.00779915 -0.02487302]
"[1.4560294151306152, -1.9930410385131836]",|,"[1.4459593296051025, -1.976442575454712]",|,[ 0.01007009 -0.01659846]
"[1.4856040477752686, -1.9743343591690063]",|,"[1.4800423383712769, -1.9624828100204468]",|,[ 0.00556171 -0.01185155]
"[1.5650094747543335, -1.928484559059143]",|,"[1.5514577627182007, -1.9251580238342285]",|,[ 0.01355171 -0.00332654]
"[1.624420166015625, -1.8994615077972412]",|,"[1.6162692308425903, -1.8997827768325806]",|,[0.00815094 0.00032127]
"[1.666368842124939, -1.88836669921875]",|,"[1.6356971263885498, -1.894161343574524]",|,[0.03067172 0.00579464]
"[1.680359125137329, -1.8870766162872314]",|,"[1.6621930599212646, -1.893123984336853]",|,[0.01816607 0.00604737]
"[1.6964924335479736, -1.8904027938842773]",|,"[1.673848271369934, -1.8958747386932373]",|,[0.02264416 0.00547194]
"[1.70284903049469, -1.902408242225647]",|,"[1.67429518699646, -1.9074363708496094]",|,[0.02855384 0.00502813]
"[1.7002416849136353, -1.9095065593719482]",|,"[1.6846853494644165, -1.914238452911377]",|,[0.01555634 0.00473189]
"[1.694673776626587, -1.91939377784729]",|,"[1.693784475326538, -1.921090841293335]",|,[0.0008893  0.00169706]
"[1.6869144439697266, -1.9273446798324585]",|,"[1.679533839225769, -1.926910638809204]",|,[ 0.0073806  -0.00043404]
"[1.6780202388763428, -1.9342247247695923]",|,"[1.6755244731903076, -1.9301705360412598]",|,[ 0.00249577 -0.00405419]
"[1.6680574417114258, -1.9394525289535522]",|,"[1.6595286130905151, -1.9368703365325928]",|,[ 0.00852883 -0.00258219]
"[1.6570689678192139, -1.9414093494415283]",|,"[1.6555874347686768, -1.9348822832107544]",|,[ 0.00148153 -0.00652707]
"[1.6457960605621338, -1.9419515132904053]",|,"[1.6424415111541748, -1.9368236064910889]",|,[ 0.00335455 -0.00512791]
"[1.6344823837280273, -1.9402058124542236]",|,"[1.618972897529602, -1.931028127670288]",|,[ 0.01550949 -0.00917768]
"[1.624018907546997, -1.935711145401001]",|,"[1.6203172206878662, -1.928433895111084]",|,[ 0.00370169 -0.00727725]
"[1.6152849197387695, -1.9267698526382446]",|,"[1.6267799139022827, -1.909409999847412]",|,[-0.01149499 -0.01735985]
"[1.6170549392700195, -1.9185186624526978]",|,"[1.6218476295471191, -1.9065970182418823]",|,[-0.00479269 -0.01192164]
"[1.6436485052108765, -1.9028565883636475]",|,"[1.6363333463668823, -1.9009573459625244]",|,[ 0.00731516 -0.00189924]
"[1.6981375217437744, -1.8876562118530273]",|,"[1.7041728496551514, -1.8806408643722534]",|,[-0.00603533 -0.00701535]
"[1.7576183080673218, -1.8783315420150757]",|,"[1.7695471048355103, -1.8700764179229736]",|,[-0.0119288  -0.00825512]
"[1.780177116394043, -1.8754419088363647]",|,"[1.7841005325317383, -1.8762892484664917]",|,[-0.00392342  0.00084734]
"[1.788243293762207, -1.8743795156478882]",|,"[1.7853498458862305, -1.876651406288147]",|,[0.00289345 0.00227189]
"[1.7883121967315674, -1.8748384714126587]",|,"[1.7904751300811768, -1.8745086193084717]",|,[-0.00216293 -0.00032985]
"[1.790257453918457, -1.8789050579071045]",|,"[1.797428846359253, -1.875307321548462]",|,[-0.00717139 -0.00359774]
"[1.7904446125030518, -1.8834565877914429]",|,"[1.803442358970642, -1.8756669759750366]",|,[-0.01299775 -0.00778961]
"[1.788617730140686, -1.8974510431289673]",|,"[1.7974531650543213, -1.8932971954345703]",|,[-0.00883543 -0.00415385]
"[1.7957451343536377, -1.9050111770629883]",|,"[1.798919916152954, -1.9045213460922241]",|,[-0.00317478 -0.00048983]
"[1.8022868633270264, -1.908414602279663]",|,"[1.799979329109192, -1.9135830402374268]",|,[0.00230753 0.00516844]
"[1.8173364400863647, -1.9112383127212524]",|,"[1.8115981817245483, -1.915871024131775]",|,[0.00573826 0.00463271]
"[1.8242685794830322, -1.9098594188690186]",|,"[1.790647268295288, -1.9204405546188354]",|,[0.03362131 0.01058114]
"[1.8324871063232422, -1.9067590236663818]",|,"[1.8298894166946411, -1.911056637763977]",|,[0.00259769 0.00429761]
"[1.8426649570465088, -1.904070258140564]",|,"[1.8475885391235352, -1.9037091732025146]",|,[-0.00492358 -0.00036108]
"[1.8518526554107666, -1.9007225036621094]",|,"[1.8067920207977295, -1.9117988348007202]",|,[0.04506063 0.01107633]
"[1.8619804382324219, -1.9035447835922241]",|,"[1.8358713388442993, -1.9142053127288818]",|,[0.0261091  0.01066053]
"[1.904057264328003, -1.9349416494369507]",|,"[1.8862049579620361, -1.944722056388855]",|,[0.01785231 0.00978041]
"[1.9378092288970947, -1.9605668783187866]",|,"[1.9129314422607422, -1.9891917705535889]",|,[0.02487779 0.02862489]
"[2.015371561050415, -2.0203700065612793]",|,"[1.9687153100967407, -2.031879186630249]",|,[0.04665625 0.01150918]
"[2.054891586303711, -2.051027536392212]",|,"[2.0494768619537354, -2.0586063861846924]",|,[0.00541472 0.00757885]
"[2.128154754638672, -2.107767105102539]",|,"[2.109005928039551, -2.1062304973602295]",|,[ 0.01914883 -0.00153661]
"[2.161877155303955, -2.1344733238220215]",|,"[2.107107639312744, -2.126887798309326]",|,[ 0.05476952 -0.00758553]
"[2.185969352722168, -2.157762050628662]",|,"[2.113546133041382, -2.141329526901245]",|,[ 0.07242322 -0.01643252]
"[2.1964073181152344, -2.1716580390930176]",|,"[2.115873336791992, -2.1564180850982666]",|,[ 0.08053398 -0.01523995]
"[2.2036261558532715, -2.194283962249756]",|,"[2.116246461868286, -2.167038917541504]",|,[ 0.08737969 -0.02724504]
"[2.20064115524292, -2.201383113861084]",|,"[2.1151256561279297, -2.1762871742248535]",|,[ 0.0855155  -0.02509594]
"[2.1870572566986084, -2.205547571182251]",|,"[2.1194965839385986, -2.178962230682373]",|,[ 0.06756067 -0.02658534]
"[2.1797854900360107, -2.205718755722046]",|,"[2.183807134628296, -2.1859567165374756]",|,[-0.00402164 -0.01976204]
"[2.1689839363098145, -2.2044825553894043]",|,"[2.148705244064331, -2.1862709522247314]",|,[ 0.02027869 -0.0182116 ]
"[2.1586480140686035, -2.200709342956543]",|,"[2.1260151863098145, -2.1812078952789307]",|,[ 0.03263283 -0.01950145]
"[2.146348476409912, -2.1927120685577393]",|,"[2.1115448474884033, -2.174917221069336]",|,[ 0.03480363 -0.01779485]
"[2.141468048095703, -2.1871397495269775]",|,"[2.1165812015533447, -2.1717348098754883]",|,[ 0.02488685 -0.01540494]
"[2.131699562072754, -2.174787759780884]",|,"[2.0955970287323, -2.1621837615966797]",|,[ 0.03610253 -0.012604  ]
"[2.1284050941467285, -2.167724370956421]",|,"[2.0894789695739746, -2.145740270614624]",|,[ 0.03892612 -0.0219841 ]
"[2.125981330871582, -2.159226417541504]",|,"[2.1020920276641846, -2.1361658573150635]",|,[ 0.0238893  -0.02306056]
"[2.146040439605713, -2.1559817790985107]",|,"[2.0984299182891846, -2.1369783878326416]",|,[ 0.04761052 -0.01900339]
"[2.174292802810669, -2.1635918617248535]",|,"[2.121062994003296, -2.1418933868408203]",|,[ 0.05322981 -0.02169847]
"[2.220597505569458, -2.186122417449951]",|,"[2.155801773071289, -2.139577865600586]",|,[ 0.06479573 -0.04654455]
"[2.218461275100708, -2.1865625381469727]",|,"[2.145052671432495, -2.1452107429504395]",|,[ 0.0734086 -0.0413518]
"[2.205456256866455, -2.1792142391204834]",|,"[2.1528372764587402, -2.155823230743408]",|,[ 0.05261898 -0.02339101]
"[2.162691831588745, -2.1543545722961426]",|,"[2.1009292602539062, -2.1348509788513184]",|,[ 0.06176257 -0.01950359]
"[2.1004490852355957, -2.1171603202819824]",|,"[2.0619325637817383, -2.1084752082824707]",|,[ 0.03851652 -0.00868511]
"[2.037942409515381, -2.0783822536468506]",|,"[2.0076215267181396, -2.0728447437286377]",|,[ 0.03032088 -0.00553751]
"[1.9781830310821533, -2.0392041206359863]",|,"[1.963032603263855, -2.04984974861145]",|,[0.01515043 0.01064563]
"[1.9318252801895142, -2.0059869289398193]",|,"[1.9128174781799316, -2.0077285766601562]",|,[0.0190078  0.00174165]
"[1.9008827209472656, -1.9833500385284424]",|,"[1.8902469873428345, -1.9850174188613892]",|,[0.01063573 0.00166738]
"[1.8793528079986572, -1.9610528945922852]",|,"[1.844641923904419, -1.9644666910171509]",|,[0.03471088 0.0034138 ]
"[1.8684561252593994, -1.9418100118637085]",|,"[1.8329020738601685, -1.948756456375122]",|,[0.03555405 0.00694644]
"[1.871251106262207, -1.9264551401138306]",|,"[1.8338807821273804, -1.9374817609786987]",|,[0.03737032 0.01102662]
"[1.8778873682022095, -1.9238840341567993]",|,"[1.8579052686691284, -1.9341108798980713]",|,[0.0199821  0.01022685]
"[1.891922950744629, -1.9216506481170654]",|,"[1.8922370672225952, -1.930253267288208]",|,[-0.00031412  0.00860262]
"[1.9023170471191406, -1.9240468740463257]",|,"[1.9111082553863525, -1.9345179796218872]",|,[-0.00879121  0.01047111]
"[1.911620855331421, -1.9296672344207764]",|,"[1.9065771102905273, -1.939205288887024]",|,[0.00504375 0.00953805]
"[1.9161688089370728, -1.9363348484039307]",|,"[1.9033766984939575, -1.9492977857589722]",|,[0.01279211 0.01296294]
"[1.924196481704712, -1.9495201110839844]",|,"[1.9163355827331543, -1.9570637941360474]",|,[0.0078609  0.00754368]
"[1.9273645877838135, -1.960137963294983]",|,"[1.9242600202560425, -1.970376968383789]",|,[0.00310457 0.01023901]
"[1.927988052368164, -1.9675906896591187]",|,"[1.9260551929473877, -1.9812722206115723]",|,[0.00193286 0.01368153]
"[1.9271934032440186, -1.97690749168396]",|,"[1.9342347383499146, -1.97909677028656]",|,[-0.00704134  0.00218928]
"[1.9198507070541382, -1.9819533824920654]",|,"[1.924095869064331, -1.9837075471878052]",|,[-0.00424516  0.00175416]
"[1.8725429773330688, -1.9731018543243408]",|,"[1.8703882694244385, -1.9782874584197998]",|,[0.00215471 0.0051856 ]
"[1.834100365638733, -1.9569988250732422]",|,"[1.8473201990127563, -1.9520108699798584]",|,[-0.01321983 -0.00498796]
"[1.7836010456085205, -1.931693434715271]",|,"[1.788403034210205, -1.9301799535751343]",|,[-0.00480199 -0.00151348]
"[1.781258225440979, -1.9310210943222046]",|,"[1.7813819646835327, -1.9317840337753296]",|,[-0.00012374  0.00076294]
"[1.79507315158844, -1.9398119449615479]",|,"[1.8072326183319092, -1.9489860534667969]",|,[-0.01215947  0.00917411]
"[1.8393135070800781, -1.967975378036499]",|,"[1.8533174991607666, -1.9889087677001953]",|,[-0.01400399  0.02093339]
"[1.9132134914398193, -2.020869493484497]",|,"[1.9045124053955078, -2.028649091720581]",|,[0.00870109 0.0077796 ]
"[1.9462394714355469, -2.047696113586426]",|,"[1.9559721946716309, -2.0704398155212402]",|,[-0.00973272  0.0227437 ]
"[1.9991527795791626, -2.101038932800293]",|,"[1.9820224046707153, -2.10537052154541]",|,[0.01713037 0.00433159]
"[2.0056729316711426, -2.114025831222534]",|,"[1.983473777770996, -2.123509645462036]",|,[0.02219915 0.00948381]
"[2.0116019248962402, -2.1367945671081543]",|,"[1.9945194721221924, -2.1360363960266113]",|,[ 0.01708245 -0.00075817]
"[2.00893497467041, -2.144143581390381]",|,"[1.9943486452102661, -2.145094156265259]",|,[0.01458633 0.00095057]
"[1.9955339431762695, -2.1481873989105225]",|,"[1.9769155979156494, -2.144860029220581]",|,[ 0.01861835 -0.00332737]
"[1.9881864786148071, -2.1480517387390137]",|,"[2.015024185180664, -2.1435577869415283]",|,[-0.02683771 -0.00449395]
"[1.973044991493225, -2.1467268466949463]",|,"[1.9762548208236694, -2.142550468444824]",|,[-0.00320983 -0.00417638]
"[1.9658981561660767, -2.1443750858306885]",|,"[1.9685215950012207, -2.1330463886260986]",|,[-0.00262344 -0.0113287 ]
"[1.9564638137817383, -2.138366222381592]",|,"[1.959915280342102, -2.127032518386841]",|,[-0.00345147 -0.0113337 ]
"[1.9492199420928955, -2.1303794384002686]",|,"[1.975521445274353, -2.1276400089263916]",|,[-0.0263015  -0.00273943]
"[1.94211745262146, -2.1210756301879883]",|,"[1.9403530359268188, -2.117421865463257]",|,[ 0.00176442 -0.00365376]
"[1.9357630014419556, -2.105773448944092]",|,"[1.9721113443374634, -2.1062581539154053]",|,[-0.03634834  0.0004847 ]
"[1.9346015453338623, -2.0978217124938965]",|,"[1.9384570121765137, -2.0907890796661377]",|,[-0.00385547 -0.00703263]
"[1.9372403621673584, -2.082990884780884]",|,"[1.942973017692566, -2.0803165435791016]",|,[-0.00573266 -0.00267434]
"[1.9391307830810547, -2.077927827835083]",|,"[1.960425853729248, -2.067783832550049]",|,[-0.02129507 -0.010144  ]
"[1.9578931331634521, -2.0862386226654053]",|,"[1.9593095779418945, -2.0849297046661377]",|,[-0.00141644 -0.00130892]
"[1.9775285720825195, -2.1082444190979004]",|,"[1.9872552156448364, -2.117915153503418]",|,[-0.00972664  0.00967073]
"[2.0075173377990723, -2.1569855213165283]",|,"[2.0288140773773193, -2.150475263595581]",|,[-0.02129674 -0.00651026]
"[2.0250468254089355, -2.18923282623291]",|,"[2.028451919555664, -2.1704158782958984]",|,[-0.00340509 -0.01881695]
"[2.024238109588623, -2.1856677532196045]",|,"[2.0250637531280518, -2.1624767780303955]",|,[-0.00082564 -0.02319098]
"[2.007864475250244, -2.139132499694824]",|,"[2.006653070449829, -2.131021022796631]",|,[ 0.0012114  -0.00811148]
"[1.9918358325958252, -2.0959439277648926]",|,"[1.9762094020843506, -2.0744755268096924]",|,[ 0.01562643 -0.0214684 ]
"[1.955411672592163, -2.003894090652466]",|,"[1.9467074871063232, -2.010772228240967]",|,[0.00870419 0.00687814]
"[1.937199354171753, -1.959886908531189]",|,"[1.9174834489822388, -1.9470216035842896]",|,[ 0.01971591 -0.0128653 ]
"[1.9006942510604858, -1.892923355102539]",|,"[1.902165174484253, -1.8937578201293945]",|,[-0.00147092  0.00083447]
"[1.886718511581421, -1.8729349374771118]",|,"[1.8614542484283447, -1.8724583387374878]",|,[ 0.02526426 -0.0004766 ]
"[1.8627336025238037, -1.8324298858642578]",|,"[1.802750825881958, -1.8442226648330688]",|,[0.05998278 0.01179278]
"[1.8543531894683838, -1.8127267360687256]",|,"[1.799073338508606, -1.8151085376739502]",|,[0.05527985 0.0023818 ]
"[1.8501307964324951, -1.784071683883667]",|,"[1.8030593395233154, -1.7909551858901978]",|,[0.04707146 0.0068835 ]
"[1.8535606861114502, -1.7759578227996826]",|,"[1.809540867805481, -1.7814871072769165]",|,[0.04401982 0.00552928]
"[1.8670291900634766, -1.7739007472991943]",|,"[1.822736382484436, -1.7791659832000732]",|,[0.04429281 0.00526524]
"[1.8771426677703857, -1.7777605056762695]",|,"[1.8646934032440186, -1.780058741569519]",|,[0.01244926 0.00229824]
"[1.8862556219100952, -1.7834705114364624]",|,"[1.8708707094192505, -1.7859278917312622]",|,[0.01538491 0.00245738]
"[1.8936392068862915, -1.7918659448623657]",|,"[1.871047019958496, -1.7951383590698242]",|,[0.02259219 0.00327241]
"[1.897425651550293, -1.7983907461166382]",|,"[1.8829025030136108, -1.8055473566055298]",|,[0.01452315 0.00715661]
"[1.9000389575958252, -1.8137731552124023]",|,"[1.87687349319458, -1.8183915615081787]",|,[0.02316546 0.00461841]
"[1.8997074365615845, -1.8214753866195679]",|,"[1.9072973728179932, -1.8340331315994263]",|,[-0.00758994  0.01255774]
"[1.8952853679656982, -1.834355115890503]",|,"[1.8925620317459106, -1.8339170217514038]",|,[ 0.00272334 -0.00043809]
"[1.891042709350586, -1.8375457525253296]",|,"[1.8892914056777954, -1.833564043045044]",|,[ 0.0017513  -0.00398171]
"[1.8683593273162842, -1.8331314325332642]",|,"[1.8441537618637085, -1.8321173191070557]",|,[ 0.02420557 -0.00101411]
"[1.821702241897583, -1.808440923690796]",|,"[1.8045718669891357, -1.792170763015747]",|,[ 0.01713037 -0.01627016]
"[1.7649610042572021, -1.7673375606536865]",|,"[1.768531322479248, -1.7599598169326782]",|,[-0.00357032 -0.00737774]
"[1.754809021949768, -1.759636640548706]",|,"[1.7475619316101074, -1.7570875883102417]",|,[ 0.00724709 -0.00254905]
"[1.7681465148925781, -1.7714961767196655]",|,"[1.7626616954803467, -1.7698147296905518]",|,[ 0.00548482 -0.00168145]
"[1.806316614151001, -1.8069393634796143]",|,"[1.7895512580871582, -1.812282681465149]",|,[0.01676536 0.00534332]
"[1.8549888134002686, -1.855678915977478]",|,"[1.8393712043762207, -1.8628759384155273]",|,[0.01561761 0.00719702]
"[1.8993654251098633, -1.9048734903335571]",|,"[1.8853602409362793, -1.91608464717865]",|,[0.01400518 0.01121116]
"[1.9256881475448608, -1.9385738372802734]",|,"[1.9129602909088135, -1.9627277851104736]",|,[0.01272786 0.02415395]
"[1.9355119466781616, -1.9665014743804932]",|,"[1.8913676738739014, -1.9808075428009033]",|,[0.04414427 0.01430607]
"[1.9367716312408447, -1.9881139993667603]",|,"[1.9041754007339478, -1.9992634057998657]",|,[0.03259623 0.01114941]
"[1.929083228111267, -1.9945223331451416]",|,"[1.9038305282592773, -2.0060532093048096]",|,[0.0252527  0.01153088]
"[1.9217016696929932, -1.9947044849395752]",|,"[1.9066755771636963, -2.005162000656128]",|,[0.01502609 0.01045752]
"[1.9071896076202393, -1.9927825927734375]",|,"[1.9028570652008057, -1.9986557960510254]",|,[0.00433254 0.0058732 ]
"[1.8966048955917358, -1.9894626140594482]",|,"[1.8904449939727783, -1.9966706037521362]",|,[0.0061599  0.00720799]
"[1.8868824243545532, -1.9837881326675415]",|,"[1.883022665977478, -1.9893999099731445]",|,[0.00385976 0.00561178]
"[1.8812901973724365, -1.9786046743392944]",|,"[1.8799301385879517, -1.9834100008010864]",|,[0.00136006 0.00480533]
"[1.8718807697296143, -1.9662821292877197]",|,"[1.8623883724212646, -1.9733648300170898]",|,[0.0094924 0.0070827]
"[1.8677616119384766, -1.9552265405654907]",|,"[1.8623384237289429, -1.9612268209457397]",|,[0.00542319 0.00600028]
"[1.8668721914291382, -1.9439449310302734]",|,"[1.8633661270141602, -1.9496783018112183]",|,[0.00350606 0.00573337]
"[1.8684409856796265, -1.9366023540496826]",|,"[1.8636783361434937, -1.939785361289978]",|,[0.00476265 0.00318301]
"[1.8737465143203735, -1.9233192205429077]",|,"[1.8684402704238892, -1.9296375513076782]",|,[0.00530624 0.00631833]
"[1.877671241760254, -1.9166711568832397]",|,"[1.893080472946167, -1.9099303483963013]",|,[-0.01540923 -0.00674081]
"[1.8828341960906982, -1.9179481267929077]",|,"[1.8822978734970093, -1.9277371168136597]",|,[0.00053632 0.00978899]
"[1.908429741859436, -1.9539426565170288]",|,"[1.9004440307617188, -1.9626333713531494]",|,[0.00798571 0.00869071]
