0.0,0.0,"[2.7636204604539425, 3.1946094286292426, 3.1930301328862156]",0.10671615600585938,"[0.0011193003738299012, -3.662291419459507e-05]"
6.553402971421844,9880.998396410832,"[2.7518099902662985, 3.216184089124746, 3.1756992690457655]",0.1596086025238037,"[0.028802338987588882, -0.00013140987721271813]"
0.36518085424705143,-12.700175245338343,"[2.719577642220103, 3.276828566040268, 3.1292397554746647]",0.15355157852172852,"[0.08534904569387436, 0.00035277518327347934]"
0.3997384087570682,1.009336827379336,"[2.7035438919901655, 3.308711476315229, 3.1053543734274154]",0.1436159610748291,"[0.14532233774662018, 0.0006619013147428632]"
0.3998463292764459,0.9418780589939278,"[2.680434539055861, 3.3568527764212566, 3.0701634494764365]",0.15758013725280762,"[0.20529019832611084, 0.0009676612680777907]"
0.3998785004607211,-1.1393210843035635,"[2.6584370686132495, 3.405407340167277, 3.0357660201581806]",0.14365363121032715,"[0.2652791440486908, 0.0013086353428661823]"
0.39993780800876155,0.21757673497320953,"[2.637621957744199, 3.4543106663111924, 3.002186189326663]",0.15656638145446777,"[0.3252517879009247, 0.0016540841897949576]"
0.3999271389612495,0.33738897523555306,"[2.6180290798016146, 3.5035640303531004, 2.9694074990559365]",0.1406385898590088,"[0.3852470815181732, 0.001977959182113409]"
0.39986408489306463,-0.33566372363828456,"[2.5996833101190666, 3.55313430457018, 2.9374891911909655]",0.15754008293151855,"[0.4452304244041443, 0.0022949075791984797]"
0.39993771333038225,-0.09856908020048497,"[2.5826080324482343, 3.6030111952576878, 2.906458320233403]",0.14461541175842285,"[0.5052053928375244, 0.002606839407235384]"
0.39987385613373355,0.3907702026765817,"[2.561782999055782, 3.6700284129448817, 2.866565291692356]",0.15657877922058105,"[0.5651761293411255, 0.002973702969029546]"
0.39971362094565827,-0.4491545235493376,"[2.5522771422894452, 3.703702138755317, 2.8472349153922267]",0.1426684856414795,"[0.6251555681228638, 0.003301013959571719]"
0.3999002772126019,-0.024976747195334107,"[2.5349735320963487, 3.771474647483076, 2.809938219654393]",0.15956592559814453,"[0.6851295828819275, 0.0036732996813952923]"
0.3999784923473032,0.1455080106192766,"[2.527278774385525, 3.8055260108145124, 2.791901645969392]",0.1425762176513672,"[0.7451254725456238, 0.00399369141086936]"
0.39971472995495155,0.2958693628818892,"[2.5136204793317574, 3.8739879094827776, 2.7573440232557456]",0.15857720375061035,"[0.8050856590270996, 0.004375242628157139]"
0.3999002318700531,-0.41502051597945105,"[2.5050485006736696, 3.925601330020395, 2.7326298363917596]",0.1426560878753662,"[0.865063488483429, 0.0047208634205162525]"
0.39990985605125934,0.10369711302527373,"[2.4978744262292607, 3.977473407470875, 2.709019945727121]",0.1585826873779297,"[0.9250572919845581, 0.0050644539296627045]"
0.39997843166933106,-0.1883450082836857,"[2.4921201421502968, 4.029569075052562, 2.6865489944823944]",0.1435701847076416,"[1.0050431489944458, 0.0055172680877149105]"
0.39983737822871146,0.07098839453951858,"[2.4877811256388327, 4.081881806246053, 2.6652606403043815]",0.15861916542053223,"[1.0450252294540405, 0.005769547075033188]"
0.3999676171402759,-0.2372788003096845,"[2.4848894387997675, 4.134407810463686, 2.6451517152483577]",0.14261889457702637,"[1.105019211769104, 0.006140733603388071]"
0.3996894067642967,0.08792765545426358,"[2.4837579866537935, 4.169510241649238, 2.632438035783837]",0.14161920547485352,"[1.1649715900421143, 0.006489022634923458]"
0.3999387046825454,0.3191720667037633,"[2.483458324533333, 4.240044205043076, 2.6086010350977724]",0.1595320701599121,"[1.2249646186828613, 0.006847314536571503]"
0.39997027060083207,-0.0022616710903671676,"[2.4849461681040705, 4.293133743196804, 2.5921853261802688]",0.14261865615844727,"[1.28496253490448, 0.007169664837419987]"
0.39981933499207856,-0.11615417503134776,"[2.487845561679503, 4.346397855573374, 2.5770996018331007]",0.15857911109924316,"[1.3449374437332153, 0.007496296428143978]"
