0.0,0.0,"[2.763025115634004, 3.1946933957834474, 3.194236212953654]",0.10671687126159668,"[0.00042964977910742164, 0.0009562458726577461]"
14.43822262477735,9627.219960866485,"[2.737618298118516, 3.2182285331851, 3.204036743048991]",0.1575758457183838,"[0.012687226757407188, 0.02325275167822838]"
0.33205765827570116,43.24832530467239,"[2.67893879109036, 3.273757687445686, 3.2250958623054307]",0.15661978721618652,"[0.04325630143284798, 0.0736687034368515]"
0.49451021331198974,-12.435462848990039,"[2.604223201570127, 3.3444877314076886, 3.253604821154284]",0.14357781410217285,"[0.08184146136045456, 0.13804344832897186]"
0.4990306414250142,0.7711155246631146,"[2.5297432844053236, 3.415132892442095, 3.283627586712531]",0.15857529640197754,"[0.1201753169298172, 0.2022981196641922]"
0.5011456049667445,0.1784611766182187,"[2.4549553845603884, 3.486251922189342, 3.3152372763903175]",0.14162135124206543,"[0.1586489975452423, 0.2668505311012268]"
0.4999861471635193,-0.148811019392877,"[2.380327035179061, 3.5574270612656314, 3.3481302416206207]",0.15857601165771484,"[0.1970989853143692, 0.3312627673149109]"
0.5001565037665744,-0.050643439064930774,"[2.305744599269855, 3.6287224466263783, 3.3823875852399987]",0.14361834526062012,"[0.23550550639629364, 0.3956722617149353]"
0.49975581937634705,0.09718971411671559,"[2.2311897038273347, 3.700159314992814, 3.4179557306546013]",0.1596074104309082,"[0.2739022672176361, 0.4600861966609955]"
0.49991408277625293,-0.011476458652352287,"[2.1566698795490313, 3.771722561156588, 3.454797113878338]",0.14258217811584473,"[0.3122807443141937, 0.5245027542114258]"
0.4997345730704833,0.11585646706784533,"[2.08221852402555, 3.843367498901295, 3.4928710141210826]",0.15761971473693848,"[0.3506070673465729, 0.5889041423797607]"
0.5001623478288336,-0.3091741279547044,"[2.007730264538847, 3.915227623865665, 3.532123101709986]",0.14261388778686523,"[0.3890193700790405, 0.6533478498458862]"
0.499806478154288,-0.0511282063300297,"[1.9333195697503023, 3.987160030929391, 3.5725177979904394]",0.14362168312072754,"[0.4273914694786072, 0.7177696824073792]"
