0.0005132082197115514,3.6599335213781927,"[2.644461125186621, 3.3060164808361154, 3.23880751497164]",0.10475540161132812,"[0.06030403822660446, 0.10373363643884659]"
0.8744432838108612,-6.719122681293459,"[2.734032541246869, 3.22199507005615, 3.204504855061629]",0.15857768058776855,"[0.00856095366179943, 0.014360977336764336]"
0.2803864773034478,5.929932755570451,"[2.689123433409434, 3.2640917063793715, 3.2214122830656167]",0.15657877922058105,"[0.030394351109862328, 0.05197250097990036]"
0.29988710764683646,-0.1703596891512968,"[2.644274040807502, 3.3062412947832054, 3.238778772952602]",0.15654635429382324,"[0.060502517968416214, 0.10384617000818253]"
0.29974870936618153,0.04850423510355492,"[2.5994500999903436, 3.3484387727876914, 3.256680430329566]",0.1406245231628418,"[0.07555128633975983, 0.12977083027362823]"
0.29968409872576757,0.2757003832337432,"[2.554723571888376, 3.3906395959037248, 3.275023449644067]",0.16060805320739746,"[0.1056315153837204, 0.18154384195804596]"
0.29976050552140504,0.0006213701853170247,"[2.5098082816453227, 3.433065563486383, 3.294014422583954]",0.138596773147583,"[0.12070353329181671, 0.20756271481513977]"
0.3001122906734129,-0.2117832797383915,"[2.4649831286843864, 3.4754842401522974, 3.313460292956724]",0.15860795974731445,"[0.15080584585666656, 0.2594544291496277]"
0.2999495842074244,-0.17665658529784128,"[2.420177146306674, 3.5179512015268815, 3.3334001347948865]",0.14261794090270996,"[0.1658545881509781, 0.28540462255477905]"
0.2998363172818983,0.27317070001851257,"[2.375338901859287, 3.560517980765805, 3.3538391837649066]",0.15957427024841309,"[0.19594725966453552, 0.33730101585388184]"
0.300005504974686,-0.4410292543166731,"[2.330565088248918, 3.6030933054262753, 3.374719678059873]",0.1436142921447754,"[0.2110045850276947, 0.3632349669933319]"
0.2998697720098293,-0.6496294911492303,"[2.2857739098886087, 3.645747949362976, 3.396081383544349]",0.14258217811584473,"[0.23356103897094727, 0.40215086936950684]"
0.2999218443068737,0.91962804129532,"[2.240978192273708, 3.6884745247906485, 3.417897191149093]",0.15762066841125488,"[0.25614219903945923, 0.4410552382469177]"
0.299992905709736,0.3423955758644048,"[2.196177355285563, 3.7312546956458785, 3.4401948828135205]",0.14157915115356445,"[0.28623682260513306, 0.49294424057006836]"
0.29964163312828895,-0.5795312603009308,"[2.1514220865510847, 3.7740542866832643, 3.4629087663000324]",0.15761756896972656,"[0.3012717366218567, 0.5188655853271484]"
0.29983537442772945,0.13609957392838648,"[2.1066866676019775, 3.8168907855211667, 3.486054039646592]",0.1425800323486328,"[0.32383161783218384, 0.5577737092971802]"
0.299929702373111,0.049094396130344026,"[2.0619186152347835, 3.859823806281508, 3.5096296136983165]",0.15661835670471191,"[0.34639590978622437, 0.5966799855232239]"
