"[0.06030403822660446, 0.10373363643884659]","[0.162033621005438, 0.1932462709986975]","[-0.10172958277883354, -0.08951263455985092]"
"[0.00856095366179943, 0.014360977336764336]","[0.12354628470442046, 0.11395947560454281]","[-0.11498533104262103, -0.09959849826777847]"
"[0.030394351109862328, 0.05197250097990036]","[0.12008042387278754, 0.09575065544815294]","[-0.08968607276292521, -0.043778154468252575]"
"[0.060502517968416214, 0.10384617000818253]","[0.058928331540332037, 0.0693017272009741]","[0.0015741864280841775, 0.03454444280720842]"
"[0.07555128633975983, 0.12977083027362823]","[0.14791438020881525, 0.08011210193272769]","[-0.07236309386905543, 0.04965872834090054]"
"[0.1056315153837204, 0.18154384195804596]","[0.16171776255201517, 0.1325720623975517]","[-0.05608624716829477, 0.048971779560494255]"
"[0.12070353329181671, 0.20756271481513977]","[0.08556295505515908, 0.13365430388100497]","[0.03514057823665763, 0.0739084109341348]"
"[0.15080584585666656, 0.2594544291496277]","[0.10780540172976344, 0.19398852986918838]","[0.043000444126903126, 0.0654658992804393]"
"[0.1658545881509781, 0.28540462255477905]","[0.13635067031872034, 0.19667468818520656]","[0.029503917832257753, 0.0887299343695725]"
"[0.19594725966453552, 0.33730101585388184]","[0.18413197718690152, 0.20035856216035636]","[0.011815282477633998, 0.13694245369352548]"
"[0.2110045850276947, 0.3632349669933319]","[0.17529008998820864, 0.24267575468446462]","[0.035714495039486066, 0.12055921230886729]"
"[0.23356103897094727, 0.40215086936950684]","[0.1539591285881165, 0.27140891217665447]","[0.07960191038283077, 0.13074195719285236]"
"[0.25614219903945923, 0.4410552382469177]","[0.18825371576213412, 0.2941736374253882]","[0.0678884832773251, 0.1468816008215295]"
"[0.28623682260513306, 0.49294424057006836]","[0.2407493720636502, 0.28599039638752677]","[0.04548745054148284, 0.2069538441825416]"
"[0.3012717366218567, 0.5188655853271484]","[0.2087989488711126, 0.29819193489367923]","[0.09247278775074408, 0.2206736504334692]"
"[0.32383161783218384, 0.5577737092971802]","[0.25591552301070175, 0.32310372001942833]","[0.06791609482148209, 0.23466998927775184]"
