"[0.0001261151919607073, 0.000165033241501078]","[-0.0402107669595379, 0.04228839734809436]","[0.04033688215149861, -0.04212336410659328]"
"[0.00020343631331343204, 0.00016326828335877508]","[0.005198850594117156, -0.004874183924941718]","[-0.004995414280803724, 0.005037452208300493]"
"[0.000653647817671299, 2.852465331670828e-05]","[-0.2133930240868236, -0.37571073181680475]","[0.2140466719044949, 0.37573925647012146]"
"[0.002756574423983693, -0.001302895718254149]","[-0.025273488408314143, -0.010509354506059873]","[0.028030062832297836, 0.009206458787805724]"
"[0.008401675149798393, -0.0038588165771216154]","[0.05828434920494631, -0.04904588729799946]","[-0.049882674055147916, 0.045187070720877846]"
"[0.020380359143018723, -0.004490056540817022]","[-0.003997700618031931, -0.018173106252257994]","[0.024378059761050654, 0.013683049711440971]"
"[0.029567744582891464, -0.01043594442307949]","[0.06347690270427915, 0.0016505666284217235]","[-0.033909158121387686, -0.012086511051501214]"
"[0.03326243907213211, -0.021630002185702324]","[-0.0026961674664084598, -0.012095549176140565]","[0.03595860653854057, -0.00953445300956176]"
"[0.03383839875459671, -0.032612454146146774]","[-0.015619506171142189, 0.01073062314878255]","[0.0494579049257389, -0.043343077294929325]"
"[0.032123468816280365, -0.04126409813761711]","[0.02494779447358512, -0.0321011213444939]","[0.007175674342695244, -0.00916297679312321]"
"[0.02474730648100376, -0.04491546005010605]","[0.048938055649923894, -0.05596923126543313]","[-0.024190749168920132, 0.01105377121532708]"
"[-0.0028605428524315357, -0.035716407001018524]","[0.08443503415366405, -0.05570339149961848]","[-0.08729557700609558, 0.01998698449859996]"
"[-0.04342171549797058, -0.010348047129809856]","[0.09710023726601999, -0.034016839071843]","[-0.14052195276399057, 0.02366879194203314]"
"[-0.0906754732131958, 0.025319764390587807]","[0.04227904951128679, -0.08092371684916363]","[-0.1329545227244826, 0.10624348123975144]"
"[-0.13859958946704865, 0.061406828463077545]","[-0.043288550498631784, -0.006307876755445245]","[-0.09531103896841686, 0.0677147052185228]"
"[-0.1865071803331375, 0.09753291308879852]","[-0.02827241726319525, -0.030368116946257954]","[-0.15823476306994227, 0.12790103003505648]"
"[-0.23440952599048615, 0.1336386501789093]","[-0.09820132530974773, 0.022906165719631708]","[-0.1362082006807384, 0.1107324844592776]"
"[-0.2823212444782257, 0.1697472184896469]","[-0.1165765976749781, 0.03106678049304741]","[-0.1657446468032476, 0.13868043799659951]"
"[-0.33021602034568787, 0.20584793388843536]","[-0.1417153750206031, 0.06471214037093051]","[-0.18850064532508476, 0.14113579351750485]"
"[-0.37812480330467224, 0.24194757640361786]","[-0.0870454257568685, 0.07565093172349141]","[-0.2910793775478038, 0.16629664468012645]"
"[-0.42604905366897583, 0.2780681550502777]","[-0.11128849160763918, 0.08680252845721514]","[-0.3147605620613366, 0.19126562659306257]"
"[-0.4739581048488617, 0.314155638217926]","[-0.2546655106391746, 0.12078119295668685]","[-0.2192925942096871, 0.19337444526123918]"
"[-0.5218878984451294, 0.35026219487190247]","[-0.22055155998291648, 0.16232862480263427]","[-0.3013363384622129, 0.1879335700692682]"
"[-0.5697920918464661, 0.38634783029556274]","[-0.27163032426479683, 0.16152748572732697]","[-0.29816176758166923, 0.22482034456823577]"
"[-0.6176780462265015, 0.42245063185691833]","[-0.3201129550758176, 0.1978189844068558]","[-0.29756509115068386, 0.22463164745006253]"
"[-0.665575385093689, 0.45855480432510376]","[-0.2875233790181482, 0.1946756254940215]","[-0.3780520060755408, 0.26387917883108225]"
"[-0.7134791612625122, 0.4946628510951996]","[-0.37749553169683214, 0.275097089144393]","[-0.33598362956568006, 0.21956576195080657]"
"[-0.76140296459198, 0.5307921171188354]","[-0.3909321946441515, 0.22387362667143418]","[-0.37047076994782846, 0.30691849044740127]"
"[-0.8092905282974243, 0.5668843388557434]","[-0.39442180602428484, 0.22592570472101442]","[-0.4148687222731395, 0.340958634134729]"
"[-0.8572049140930176, 0.602992832660675]","[-0.45747439868775086, 0.2923229197697011]","[-0.3997305154052667, 0.31066991289097395]"
"[-0.9051273465156555, 0.6390971541404724]","[-0.45984588586784547, 0.2789397533402954]","[-0.44528146064781005, 0.360157400800177]"
