"[0.2488095462322235, 0.07406524568796158]","[0.0695887455711375, 0.12252596580899974]","[0.179220800661086, -0.048460720121038164]"
"[-0.008373218588531017, 0.014305192045867443]","[-0.1398362992859291, 0.49610361962137783]","[0.1314630806973981, -0.4817984275755104]"
"[-0.04598115384578705, 0.08006168901920319]","[-0.2193154297974146, 0.5677714702891838]","[0.17333427595162756, -0.48770978126998066]"
"[-0.07069653272628784, 0.12355686724185944]","[-0.24537494175254188, 0.5085967354444231]","[0.17467840902625403, -0.38503986820256364]"
"[-0.12007392942905426, 0.21045204997062683]","[-0.22428251034086283, 0.5536137778665453]","[0.10420858091180857, -0.3431617278959185]"
"[-0.1447949856519699, 0.25393179059028625]","[-0.2405676707937768, 0.6067991038640237]","[0.0957726851418069, -0.35286731327373744]"
"[-0.19421371817588806, 0.340813547372818]","[-0.3159616690947816, 0.5963912306298342]","[0.12174795091889357, -0.25557768325701624]"
"[-0.2312791794538498, 0.405996710062027]","[-0.25980833698868505, 0.6224362907030492]","[0.02852915753483526, -0.2164395806410222]"
"[-0.2683660387992859, 0.4711681008338928]","[-0.32867274929684437, 0.725234156477063]","[0.06030671049755848, -0.2540660556431702]"
"[-0.2930557429790497, 0.5146266222000122]","[-0.3475331945834868, 0.7660523911941387]","[0.05447745160443712, -0.2514257689941265]"
"[-0.33014023303985596, 0.5798215866088867]","[-0.3923608025792147, 0.7686038581738738]","[0.06222056953935873, -0.18878227156498706]"
"[-0.3672030568122864, 0.6450040936470032]","[-0.393615743279985, 0.8353789242950738]","[0.02641268646769862, -0.1903748306480706]"
"[-0.4166458249092102, 0.7319477796554565]","[-0.4246047108775913, 0.8513176267264453]","[0.007958885968381069, -0.11936984707098874]"
"[-0.4412965774536133, 0.7754179835319519]","[-0.36600884247991233, 0.8982404479208305]","[-0.07528773497370095, -0.12282246438887856]"
"[-0.47842127084732056, 0.8405742645263672]","[-0.4972371895597324, 0.9516700587681381]","[0.01881591871241184, -0.11109579424177096]"
"[-0.5278204679489136, 0.9275186657905579]","[-0.5045803706103495, 0.9773693627590079]","[-0.023240097338564025, -0.049850696968450015]"
