"[0.00042964977910742164, 0.0009562458726577461]","[-0.07311836528517217, 0.10682826485027547]","[0.07354801506427959, -0.10587201897761772]"
"[0.012687226757407188, 0.02325275167822838]","[0.21317495646449108, 0.4404020810450156]","[-0.2004877297070839, -0.4171493293667872]"
"[0.04325630143284798, 0.0736687034368515]","[0.8237937530533466, 1.4222506950880582]","[-0.7805374516204986, -1.3485819916512067]"
"[0.08184146136045456, 0.13804344832897186]","[0.23391317096150713, 0.4329716566629195]","[-0.15207170960105257, -0.2949282083339476]"
"[0.1201753169298172, 0.2022981196641922]","[0.2827932675406777, 0.4340677973749466]","[-0.16261795061086048, -0.2317696777107544]"
"[0.1586489975452423, 0.2668505311012268]","[0.28247776074350234, 0.4988039986661204]","[-0.12382876319826003, -0.2319534675648936]"
"[0.1970989853143692, 0.3312627673149109]","[0.3076412953942544, 0.5438109830562593]","[-0.11054231007988519, -0.2125482157413484]"
"[0.23550550639629364, 0.3956722617149353]","[0.384340698556879, 0.5821592935894738]","[-0.14883519216058538, -0.18648703187453852]"
"[0.2739022672176361, 0.4600861966609955]","[0.37078666107606334, 0.6128560159467544]","[-0.09688439385842723, -0.15276981928575895]"
"[0.3122807443141937, 0.5245027542114258]","[0.33668272952524714, 0.6251840597375221]","[-0.024401985211053412, -0.10068130552609633]"
"[0.3506070673465729, 0.5889041423797607]","[0.32118348179336265, 0.7176270993146149]","[0.02942358555321023, -0.12872295693485414]"
"[0.3890193700790405, 0.6533478498458862]","[0.3995192611680268, 0.6997601555139317]","[-0.010499891088986246, -0.04641230566804544]"
"[0.4273914694786072, 0.7177696824073792]","[0.4612450183739769, 0.7692627154501842]","[-0.033853548895369734, -0.05149303304280506]"
"[0.46576476097106934, 0.7821695804595947]","[0.4602154736430995, 0.7988405017263764]","[0.005549287327969832, -0.016670921266781713]"
"[0.5041000843048096, 0.846643328666687]","[0.4506839016855646, 0.8622326394813984]","[0.05341618261924497, -0.015589310814711377]"
"[0.5424337983131409, 0.9110578298568726]","[0.48766415479907615, 0.8606488287780816]","[0.054769643514064714, 0.05040900107879098]"
"[0.5807856321334839, 0.9755136370658875]","[0.44636243918378893, 0.9117689754194052]","[0.13442319294969496, 0.06374466164648229]"
"[0.6191299557685852, 1.039939284324646]","[0.5144919214350427, 0.9096737694691253]","[0.10463803433354246, 0.13026551485552074]"
"[0.6574486494064331, 1.1043850183486938]","[0.5829095605558269, 0.9781152257285317]","[0.07453908885060623, 0.12626979262016214]"
"[0.6958754062652588, 1.1687722206115723]","[0.6024558603058213, 1.0017572003926154]","[0.09341954595943747, 0.16701502021895687]"
"[0.7342358827590942, 1.2332170009613037]","[0.6316088219187638, 1.0365290134033571]","[0.10262706084033046, 0.1966879875579466]"
"[0.7726184129714966, 1.2976032495498657]","[0.6221840730644237, 1.0667643816676413]","[0.1504343399070729, 0.2308388678822244]"
"[0.8109649419784546, 1.3619959354400635]","[0.5573073795308381, 1.133406101464962]","[0.2536575624476165, 0.22858983397510158]"
"[0.8493623733520508, 1.4264558553695679]","[0.7495530251966446, 1.146569501163793]","[0.09980934815540621, 0.2798863542057748]"
"[0.8877478837966919, 1.4908908605575562]","[0.6367379584195949, 1.188290293350504]","[0.251009925377097, 0.3026005672070522]"
"[0.9261199831962585, 1.5553827285766602]","[0.6626225328587682, 1.177902156089632]","[0.2634974503374904, 0.37748057248702827]"
"[0.9633822441101074, 1.6179378032684326]","[0.7612743347676975, 1.2124322534371745]","[0.20210790934240996, 0.4055055498312581]"
"[0.9872368574142456, 1.6576179265975952]","[0.758686612483166, 1.3012147078134122]","[0.22855024493107956, 0.356403218784183]"
"[1.0025508403778076, 1.6835486888885498]","[0.8023435240914089, 1.3469343732379102]","[0.20020731628639876, 0.3366143156506396]"
"[1.0148428678512573, 1.7079980373382568]","[0.7905685507285856, 1.3347131172429307]","[0.22427431712267176, 0.3732849200953261]"
"[1.0204169750213623, 1.724794626235962]","[0.8072739574954465, 1.3522601736327076]","[0.2131430175259158, 0.37253445260325435]"
"[1.0178906917572021, 1.7352596521377563]","[0.7643594603685571, 1.328629134283478]","[0.2535312313886451, 0.4066305178542784]"
"[1.0137457847595215, 1.745144248008728]","[0.7736330667129594, 1.3736806291810704]","[0.2401127180465621, 0.37146361882765766]"
"[1.0129529237747192, 1.7561492919921875]","[0.7991766337476409, 1.333088154909295]","[0.21377629002707832, 0.4230611370828925]"
"[1.0132603645324707, 1.7671390771865845]","[0.931567341823252, 1.3573527365606413]","[0.08169302270921874, 0.4097863406259432]"
"[1.0142333507537842, 1.775669813156128]","[0.8431287173394464, 1.3133095466063889]","[0.1711046334143378, 0.46236026654973905]"
"[1.0258914232254028, 1.776695966720581]","[0.7242879130019816, 1.3497293732226154]","[0.30160351022342125, 0.4269665934979656]"
"[1.0606271028518677, 1.7599773406982422]","[0.9405793074316675, 1.3308091768825177]","[0.12004779542020017, 0.42916816381572453]"
"[1.110634207725525, 1.7213668823242188]","[0.8758824854044782, 1.3973700342176865]","[0.23475172232104669, 0.3239968481065323]"
"[1.1653974056243896, 1.6715701818466187]","[0.8902059045996072, 1.332868851003048]","[0.2751915010247824, 0.3387013308435707]"
"[1.2209575176239014, 1.6212208271026611]","[0.8919679001362817, 1.3133075383167876]","[0.3289896174876197, 0.30791328878587354]"
"[1.2765166759490967, 1.5709084272384644]","[0.7462832594272738, 1.3262410173467842]","[0.5302334165218229, 0.24466740989168012]"
"[1.3321268558502197, 1.5205512046813965]","[1.0409678440096486, 1.291697738581852]","[0.29115901184057114, 0.2288534660995445]"
"[1.3876820802688599, 1.4702094793319702]","[0.914850986669838, 1.2293856764469706]","[0.47283109359902187, 0.2408238028849996]"
"[1.4432474374771118, 1.4198745489120483]","[0.9384531957811698, 1.1405003947836867]","[0.504794241695942, 0.27937415412836164]"
"[1.4988226890563965, 1.3695600032806396]","[0.9601100682669168, 1.1418755762093593]","[0.5387126207894797, 0.22768442707128034]"
"[1.5543699264526367, 1.31923508644104]","[0.9790339932987835, 1.1770778908801658]","[0.5753359331538532, 0.14215719556087425]"
"[1.6099342107772827, 1.268906831741333]","[1.119327168393227, 1.1170503229332809]","[0.4906070423840556, 0.15185650880805213]"
"[1.6522932052612305, 1.2300012111663818]","[1.06830801202568, 1.0643415682893305]","[0.5839851932355504, 0.16565964287705137]"
"[1.675614356994629, 1.208877444267273]","[1.0819843721422866, 1.1395291392269118]","[0.5936299848523423, 0.06934830504036116]"
"[1.6984522342681885, 1.1906119585037231]","[1.209732024515131, 1.0866272549011466]","[0.4887202097530574, 0.1039847036025765]"
"[1.7161195278167725, 1.1787903308868408]","[1.2066023630782485, 1.0690075815658444]","[0.5095171647385239, 0.10978274932099641]"
"[1.7282917499542236, 1.175395131111145]","[1.063409341225551, 1.0249951462495042]","[0.6648824087286727, 0.15039998486164086]"
"[1.7385326623916626, 1.1788631677627563]","[1.1288545321373777, 1.0283464363809574]","[0.6096781302542849, 0.150516731381799]"
"[1.7496540546417236, 1.1799933910369873]","[1.179815837065889, 1.0630678562424214]","[0.5698382175758345, 0.11692553479456591]"
"[1.760179877281189, 1.1766226291656494]","[1.1297926801560534, 1.0399027606745697]","[0.6303871971251356, 0.13671986849107975]"
"[1.7690887451171875, 1.1715744733810425]","[1.1900730894263163, 1.0499343075552092]","[0.5790156556908712, 0.12164016582583326]"
"[1.7737653255462646, 1.1658014059066772]","[1.2287541037849703, 1.0527380601259138]","[0.5450112217612944, 0.11306334578076349]"
"[1.7638899087905884, 1.147108554840088]","[1.1798396575686954, 1.0151852618855073]","[0.584050251221893, 0.1319232929545806]"
"[1.7277952432632446, 1.112312912940979]","[1.0610829997428959, 1.057954422600614]","[0.6667122435203487, 0.054358490340365107]"
"[1.6721322536468506, 1.0732227563858032]","[1.277328409974944, 1.0193367583970772]","[0.3948038436719066, 0.053885997988726064]"
"[1.6090114116668701, 1.0326485633850098]","[0.9890185139363716, 1.0189086189553678]","[0.6199928977304985, 0.013739944429641993]"
"[1.5461676120758057, 0.9918222427368164]","[1.062705091098942, 0.9968739147320793]","[0.4834625209768637, -0.0050516719952629074]"
"[1.4833065271377563, 0.9509995579719543]","[1.0538311480358833, 0.9623213487393013]","[0.42947537910187306, -0.011321790767346962]"
"[1.4204819202423096, 0.9101773500442505]","[1.0918634715653628, 0.9274294466186569]","[0.3286184486769468, -0.017252096574406406]"
"[1.3575481176376343, 0.8693670034408569]","[0.9366638329812671, 0.8898637520554915]","[0.4208842846563672, -0.020496748614634575]"
"[1.294654369354248, 0.8285874128341675]","[0.9626763357738458, 0.8610738932084726]","[0.33197803358040223, -0.03248648037430513]"
"[1.2317763566970825, 0.7878184914588928]","[0.7824365548313014, 0.8522690459451913]","[0.44933980186578115, -0.06445055448629844]"
"[1.1688358783721924, 0.74700927734375]","[0.8574323645794626, 0.8375836952478215]","[0.3114035137927298, -0.0905744179040715]"
"[1.1059386730194092, 0.7061811685562134]","[0.7739884047980501, 0.8355377567978545]","[0.3319502682213591, -0.1293565882416411]"
"[1.042991042137146, 0.6654053926467896]","[0.8105107221536836, 0.8181064997925063]","[0.2324803199834624, -0.15270110714571672]"
"[0.980074405670166, 0.6246405839920044]","[0.8979804953783818, 0.7831134769742063]","[0.08209391029178426, -0.1584728929822019]"
"[0.9171465635299683, 0.5838760733604431]","[0.7733726784921249, 0.736705445976801]","[0.14377388503784339, -0.15282937261635787]"
"[0.8542739152908325, 0.5430982708930969]","[0.6920918495153681, 0.6890065954620574]","[0.16218206577546446, -0.14590832456896052]"
"[0.7913074493408203, 0.502284824848175]","[0.6728926804754447, 0.6922048301928252]","[0.11841476886537561, -0.18992000534465014]"
"[0.7284343242645264, 0.4614902436733246]","[0.6576678903571671, 0.6782670991102154]","[0.07076643390735926, -0.21677685543689085]"
"[0.665533721446991, 0.42064911127090454]","[0.5967740979268761, 0.6548771522698623]","[0.06875962352011489, -0.23422804099895778]"
"[0.602631688117981, 0.3798307478427887]","[0.5577505604394418, 0.6320479181687998]","[0.044881127678539134, -0.2522171703260111]"
"[0.5397268533706665, 0.33908897638320923]","[0.5679676177330614, 0.5816874536216889]","[-0.028240764362394866, -0.24259847723847972]"
"[0.47681355476379395, 0.29831141233444214]","[0.47597167822726194, 0.5893203796320968]","[0.0008418765365320047, -0.2910089672976547]"
"[0.41393423080444336, 0.2575363516807556]","[0.47745211347911176, 0.5899815994747644]","[-0.0635178826746684, -0.33244524779400875]"
"[0.35097870230674744, 0.21672408282756805]","[0.43142151324314026, 0.5307960526901282]","[-0.08044281093639283, -0.31407196986256014]"
"[0.28807520866394043, 0.17594453692436218]","[0.3716684062054304, 0.5433550090177856]","[-0.08359319754148997, -0.36741047209342337]"
"[0.2251325398683548, 0.1351650208234787]","[0.35955022454017743, 0.47740938333999083]","[-0.13441768467182263, -0.34224436251651214]"
"[0.16224445402622223, 0.09436707198619843]","[0.3333071156071986, 0.49582889656485507]","[-0.17106266158097638, -0.40146182457865665]"
"[0.09932754933834076, 0.05357906222343445]","[0.2644223975331817, 0.4728696521219716]","[-0.16509484819484094, -0.4192905898985371]"
"[0.03643046319484711, 0.01279603224247694]","[0.29791391837526876, 0.41421917316120016]","[-0.26148345518042165, -0.4014231409187232]"
"[-0.026499610394239426, -0.027988597750663757]","[0.2338820076436728, 0.4272679462211472]","[-0.26038161803791227, -0.455256543971811]"
"[-0.08943883329629898, -0.06880038231611252]","[0.181646367282433, 0.4125723275562405]","[-0.271085200578732, -0.48137270987235303]"
"[-0.1523597240447998, -0.1095721498131752]","[0.18525849786542858, 0.3778043942432697]","[-0.3376182219102284, -0.4873765440564449]"
"[-0.21518771350383759, -0.15034224092960358]","[0.12809484946845068, 0.3795138621386607]","[-0.34328256297228826, -0.5298561030682643]"
"[-0.27817949652671814, -0.19120028614997864]","[0.11133044825399974, 0.29585805178918395]","[-0.3895099447807179, -0.4870583379391626]"
"[-0.3410819470882416, -0.23200269043445587]","[0.07305564745336918, 0.2509411331470793]","[-0.41413759454161075, -0.48294382358153515]"
"[-0.4039689600467682, -0.2728112041950226]","[0.040471651981120516, 0.2776462895196331]","[-0.4444406120278887, -0.5504574937146557]"
"[-0.4668916165828705, -0.31352800130844116]","[-0.020031809624796337, 0.27682390741896634]","[-0.44685980695807415, -0.5903519087274075]"
"[-0.5298439264297485, -0.35435861349105835]","[-0.04168108580601515, 0.23971383796368]","[-0.4881628406237334, -0.5940724514547384]"
"[-0.5927616357803345, -0.3951854407787323]","[-0.08723064657453417, 0.2265854254488493]","[-0.5055309892058003, -0.6217708662275816]"
