"[0.00042964977910742164, 0.0009562458726577461]","[-0.07311836528517217, 0.10682826485027547]","[0.07354801506427959, -0.10587201897761772]"
"[0.012687226757407188, 0.02325275167822838]","[0.2741717776986541, 0.5183071733046962]","[-0.2614845509412469, -0.49505442162646784]"
"[0.04325630143284798, 0.0736687034368515]","[0.7014911402298614, 1.1603442213842161]","[-0.6582348387970134, -1.0866755179473646]"
"[0.08184146136045456, 0.13804344832897186]","[0.330974876302495, 0.5671699589364338]","[-0.24913341494204044, -0.429126510607462]"
"[0.1201753169298172, 0.2022981196641922]","[0.3534173416321361, 0.5542839116746412]","[-0.23324202470231892, -0.351985792010449]"
"[0.1586489975452423, 0.2668505311012268]","[0.3627783154071294, 0.6083614641847561]","[-0.2041293178618871, -0.3415109330835293]"
"[0.1970989853143692, 0.3312627673149109]","[0.3689076844179387, 0.6233199020535891]","[-0.1718086991035695, -0.2920571347386782]"
"[0.23550550639629364, 0.3956722617149353]","[0.4263360280865024, 0.6580101386348975]","[-0.19083052169020875, -0.26233787691996224]"
"[0.2739022672176361, 0.4600861966609955]","[0.41228076513121015, 0.6690604355687197]","[-0.13837849791357404, -0.20897423890772426]"
"[0.3122807443141937, 0.5245027542114258]","[0.3970788984149312, 0.6840821455100277]","[-0.08479815410073749, -0.15957939129860188]"
"[0.3506070673465729, 0.5889041423797607]","[0.3785599339535711, 0.7361238569927101]","[-0.02795286660699825, -0.14721971461294936]"
"[0.3890193700790405, 0.6533478498458862]","[0.4355367919851606, 0.727854772519888]","[-0.04651742190612007, -0.07450692267400172]"
"[0.4273914694786072, 0.7177696824073792]","[0.4726593113689053, 0.7694295492173302]","[-0.045267841890298144, -0.05165986680995105]"
"[0.46576476097106934, 0.7821695804595947]","[0.4720779768479986, 0.7884116410118863]","[-0.00631321587692929, -0.006242060552291595]"
"[0.5041000843048096, 0.846643328666687]","[0.46785698118080044, 0.8245634429999347]","[0.036243103124009135, 0.02207988566675234]"
"[0.5424337983131409, 0.9110578298568726]","[0.49043129265532487, 0.8280756912143846]","[0.052002505657816, 0.08298213864248793]"
"[0.5807856321334839, 0.9755136370658875]","[0.46518417934077716, 0.8538930508642588]","[0.11560145279270673, 0.12162058620162863]"
"[0.6191299557685852, 1.039939284324646]","[0.508484850275319, 0.8604417927765685]","[0.11064510549326623, 0.17949749154807748]"
"[0.6574486494064331, 1.1043850183486938]","[0.5499711930148479, 0.8932060711660856]","[0.10747745639158524, 0.2111789471826082]"
"[0.6958754062652588, 1.1687722206115723]","[0.5671993150441685, 0.9186570053335574]","[0.12867609122109025, 0.25011521527801484]"
"[0.7342358827590942, 1.2332170009613037]","[0.5866822680097105, 0.9409474257034588]","[0.14755361474938378, 0.2922695752578449]"
"[0.7726184129714966, 1.2976032495498657]","[0.5743709101927092, 0.9457642092966436]","[0.19824750277878733, 0.3518390402532221]"
"[0.8109649419784546, 1.3619959354400635]","[0.5369977855742849, 1.0031083294267882]","[0.2739671564041697, 0.3588876060132753]"
"[0.8493623733520508, 1.4264558553695679]","[0.6534478088845714, 0.9930228573284633]","[0.19591456446747935, 0.4334329980411046]"
"[0.8877478837966919, 1.4908908605575562]","[0.5901118529553945, 1.0383389124133386]","[0.2976360308412974, 0.4525519481442175]"
"[0.9261199831962585, 1.5553827285766602]","[0.6074385572910663, 1.0317195263614773]","[0.3186814259051922, 0.5236632022151828]"
"[0.9633822441101074, 1.6179378032684326]","[0.6607520245593737, 1.0320934450146566]","[0.30263021955073377, 0.585844358253776]"
"[0.9872368574142456, 1.6576179265975952]","[0.6716172298110219, 1.110728329282662]","[0.3156196276032237, 0.5468895973149333]"
"[1.0025508403778076, 1.6835486888885498]","[0.6845603119582792, 1.108528499452904]","[0.31799052841952846, 0.5750201894356457]"
"[1.0148428678512573, 1.7079980373382568]","[0.6930047766995173, 1.1323673565535046]","[0.32183809115174, 0.5756306807847522]"
"[1.0204169750213623, 1.724794626235962]","[0.7064894803860451, 1.1481227939312342]","[0.3139274946353172, 0.5766718323047277]"
"[1.0178906917572021, 1.7352596521377563]","[0.6638398275456143, 1.1034592078205834]","[0.3540508642115878, 0.631800444317173]"
"[1.0137457847595215, 1.745144248008728]","[0.6833121304347002, 1.1610666980909516]","[0.3304336543248213, 0.5840775499177764]"
"[1.0129529237747192, 1.7561492919921875]","[0.6860565493843634, 1.106964318577519]","[0.3268963743903558, 0.6491849734146684]"
"[1.0132603645324707, 1.7671390771865845]","[0.7892504417655432, 1.149627776674278]","[0.22400992276692755, 0.6175113005123065]"
"[1.0142333507537842, 1.775669813156128]","[0.7154197305173952, 1.098037833142862]","[0.298813620236389, 0.677631980013266]"
"[1.0258914232254028, 1.776695966720581]","[0.6378088635286497, 1.1135311317561198]","[0.3880825596967531, 0.6631648349644612]"
"[1.0606271028518677, 1.7599773406982422]","[0.7959894550063854, 1.1333477828523144]","[0.26463764784548227, 0.6266295578459278]"
"[1.110634207725525, 1.7213668823242188]","[0.7500173855297959, 1.1725100399397812]","[0.360616822195729, 0.5488568423844375]"
"[1.1653974056243896, 1.6715701818466187]","[0.7407806154362573, 1.103405540028652]","[0.42461679018813236, 0.5681646418179667]"
"[1.2209575176239014, 1.6212208271026611]","[0.763188692683484, 1.1220059616568037]","[0.4577688249404174, 0.49921486544585747]"
"[1.2765166759490967, 1.5709084272384644]","[0.6514702557180341, 1.0996054167363396]","[0.6250464202310626, 0.47130301050212475]"
"[1.3321268558502197, 1.5205512046813965]","[0.8670045490166975, 1.1112633544618258]","[0.4651223068335222, 0.4092878502195707]"
