"[1.3525216579437256, 1.0509674549102783]","[1.4841925538338556, 1.343108567418427]","[-0.13167089589013004, -0.2921411125081488]"
"[0.016398334875702858, -2.1501395167433657e-05]","[1.0640708639856098, 0.5414017220522764]","[-1.047672529109907, -0.5414232234474439]"
"[0.09200464189052582, 2.548446718719788e-05]","[1.0283093910348848, 0.047880370300339634]","[-0.936304749144359, -0.047854885833152436]"
"[0.16699011623859406, -0.0005367104313336313]","[0.5867314282386664, 0.034568650501106295]","[-0.41974131200007236, -0.035105360932439926]"
"[0.24201960861682892, -0.0011299485340714455]","[0.6249152243258721, 0.008357550516046142]","[-0.3828956157090432, -0.009487499050117587]"
"[0.29199618101119995, -0.0015306002460420132]","[0.6600116118201735, 0.048062245640179385]","[-0.3680154308089736, -0.0495928458862214]"
"[0.3919575810432434, -0.0023288545198738575]","[0.6384350380629082, 0.031208114117717373]","[-0.24647745701966484, -0.03353696863759123]"
"[0.44198399782180786, -0.002723492681980133]","[0.672798654305153, 0.049912589393557215]","[-0.2308146564833451, -0.05263608207553735]"
"[0.5419062972068787, -0.0035379405599087477]","[0.7148893002786393, 0.04556323575120352]","[-0.17298300307176062, -0.049101176311112264]"
"[0.5918962955474854, -0.0039423489943146706]","[0.7666102788141842, 0.0394371855743823]","[-0.17471398326669885, -0.04337953456869697]"
"[0.6918692588806152, -0.004733491223305464]","[0.780672635829864, 0.03477125307303902]","[-0.08880337694924878, -0.039504744296344485]"
"[0.7668681144714355, -0.005337388254702091]","[0.8002692692567168, 0.04756030544750878]","[-0.03340115478528127, -0.05289769370221087]"
"[0.8418431282043457, -0.005961264483630657]","[0.8409746274501245, 0.04219294633372367]","[0.0008685007542211798, -0.048154210817354326]"
"[0.8917863965034485, -0.006387454457581043]","[0.7979710791257738, 0.03425486241119633]","[0.09381531737767468, -0.040642316868777374]"
"[0.9917885661125183, -0.007202651351690292]","[0.8561805114412454, 0.05078208588766242]","[0.1356080546712729, -0.05798473723935271]"
"[1.0417779684066772, -0.007628604769706726]","[0.8597013425699813, 0.05035940301691785]","[0.18207662583669593, -0.05798800778662458]"
"[1.1416889429092407, -0.008455024100840092]","[0.9589037502125214, 0.038297185156922445]","[0.18278519269671933, -0.046752209257762536]"
"[1.2167155742645264, -0.009027859196066856]","[0.9843225997831135, 0.04294312212594156]","[0.23239297448141283, -0.05197098132200842]"
"[1.2666692733764648, -0.009431149810552597]","[0.959912361812558, 0.04505824785631882]","[0.30675691156390683, -0.054489397666871414]"
"[1.3666411638259888, -0.010241414420306683]","[0.9752365557920717, 0.035045632727656546]","[0.3914046080339171, -0.04528704714796323]"
"[1.416630744934082, -0.01061825267970562]","[1.0201052836711522, 0.04869800917819113]","[0.39652546126292987, -0.05931626185789675]"
"[1.5165945291519165, -0.011418011970818043]","[1.1208067600236518, 0.04494796303055455]","[0.39578776912826474, -0.056365975001372595]"
"[1.5915653705596924, -0.012060604058206081]","[1.1180878795868816, 0.03621864011919726]","[0.4734774909728108, -0.04827924417740334]"
"[1.6394027471542358, -0.012469768524169922]","[1.1420749418790324, 0.019179578958122667]","[0.4973278052752035, -0.03164934748229259]"
"[1.6854467391967773, -0.012811630964279175]","[1.1177076421698775, 0.018177323942021165]","[0.5677390970268998, -0.03098895490630034]"
"[1.724890112876892, -0.011917175725102425]","[1.090936671496742, 0.037754268442024015]","[0.6339534413801502, -0.04967144416712644]"
"[1.7424023151397705, -0.01036335900425911]","[1.1749202679709025, 0.028352976277141385]","[0.567482047168868, -0.03871633528140049]"
"[1.7631046772003174, -0.004800056107342243]","[1.1882173579224053, 0.03477002357945089]","[0.574887319277912, -0.03957007968679313]"
"[1.7668991088867188, 0.00085331907030195]","[1.0619641414344883, 0.03327985950619244]","[0.7049349674522305, -0.03242654043589049]"
"[1.7742602825164795, 0.013960505835711956]","[1.2015630715922183, 0.04257112136846809]","[0.5726972109242612, -0.028610615532756137]"
"[1.7800309658050537, 0.018336830660700798]","[1.1460996059594093, 0.051795968346675415]","[0.6339313598456444, -0.03345913768597462]"
"[1.7892706394195557, 0.023589204996824265]","[1.2084542884051275, 0.05054609364547802]","[0.5808163510144282, -0.026956888648653754]"
"[1.7992054224014282, 0.0251522995531559]","[1.1537408145814916, 0.04147024727137176]","[0.6454646078199366, -0.01631794771821586]"
"[1.8039782047271729, 0.015148554928600788]","[1.201697275296807, 0.05535968014912369]","[0.6022809294303659, -0.0402111252205229]"
"[1.8048890829086304, -0.044895149767398834]","[1.1861099976529716, 0.0416730800414117]","[0.6187790852556587, -0.08656822980881054]"
"[1.7927038669586182, -0.11193323135375977]","[1.1166415200865658, 0.026926102893571814]","[0.6760623468720524, -0.13885933424733157]"
"[1.7762415409088135, -0.18484242260456085]","[1.2275636408441999, -0.0018709324502534652]","[0.5486779000646136, -0.1829714901543074]"
"[1.7601057291030884, -0.25811120867729187]","[1.1324695986381736, 0.0001156969582293138]","[0.6276361304649147, -0.2582269056355212]"
"[1.7439361810684204, -0.33131951093673706]","[1.2041421721558654, -0.02415772676503125]","[0.539794008912555, -0.3071617841717058]"
"[1.7331418991088867, -0.38013699650764465]","[1.123600112818201, -0.06544683556259029]","[0.6095417862906858, -0.31469016094505436]"
"[1.7115576267242432, -0.4777285158634186]","[1.1934134978892301, -0.09518381803676501]","[0.518144128835013, -0.38254469782665357]"
"[1.700798749923706, -0.5265335440635681]","[1.1451571718811089, -0.12099119879998022]","[0.5556415780425972, -0.4055423452635879]"
"[1.6792072057724, -0.6241576671600342]","[1.1833103387292132, -0.1481863030246044]","[0.4958968670431867, -0.4759713641354298]"
"[1.6684402227401733, -0.6729415655136108]","[1.1342053977040993, -0.15665921126651994]","[0.534234825036074, -0.5162823542470909]"
"[1.6468191146850586, -0.7705823183059692]","[1.1668875047175309, -0.20880893090739672]","[0.4799316099675277, -0.5617733873985725]"
"[1.6305986642837524, -0.8438043594360352]","[1.080580873538783, -0.2188118804753092]","[0.5500177907449695, -0.624992478960726]"
"[1.6198251247406006, -0.8926394581794739]","[1.117523690610039, -0.25467427480060467]","[0.5023014341305616, -0.6379651833788692]"
"[1.6036354303359985, -0.9658309817314148]","[1.1486324489361501, -0.28597149831731206]","[0.4550029813998484, -0.6798594834141027]"
"[1.5873985290527344, -1.039031982421875]","[1.0736740677557388, -0.2841897115650268]","[0.5137244612969956, -0.7548422708568482]"
"[1.565853238105774, -1.136660099029541]","[1.0906465008270727, -0.3108193501877323]","[0.4752067372787012, -0.8258407488418087]"
"[1.5496872663497925, -1.209869623184204]","[1.0842999565736955, -0.3478242348984868]","[0.465387309776097, -0.8620453882857173]"
"[1.5335328578948975, -1.2830631732940674]","[1.1139141734937499, -0.3686460656922028]","[0.4196186844011476, -0.9144171076018646]"
