"[0.11301654577255249, -1.2630008459091187]","[-0.022510271477693286, 0.05388307462273526]","[0.1355268172502458, -1.3168839205318539]"
"[-0.016594702377915382, -7.839745194360148e-06]","[-0.10055069322733598, 0.04058557877816577]","[0.0839559908494206, -0.04059341852336013]"
"[-0.07500258833169937, 6.372777716023847e-05]","[-0.48693886122088115, 0.031644267904883526]","[0.4119362728891818, -0.03158054012772329]"
"[-0.10500138998031616, 0.00015337776858359575]","[-0.13255550289806023, 0.03318971102228548]","[0.027554112917744067, -0.03303633325370189]"
"[-0.16496272385120392, 0.0003517469740472734]","[-0.161606892639053, 0.02884238794167158]","[-0.0033558312121509115, -0.028490640967624308]"
"[-0.194964200258255, 0.0004149939923081547]","[-0.1864136351285904, 0.02665471827777077]","[-0.008550565129664595, -0.026239724285462614]"
"[-0.2548970580101013, 0.0005634346744045615]","[-0.20698459302123004, 0.034029004395754216]","[-0.04791246498887128, -0.033465569721349654]"
"[-0.2998764216899872, 0.0006633955636061728]","[-0.19284841603998115, 0.004768652487912535]","[-0.10702800565000603, -0.004105256924306362]"
"[-0.3448427617549896, 0.0007861071499064565]","[-0.20401547248049637, 0.028135083668861777]","[-0.14082728927449326, -0.02734897651895532]"
"[-0.3898441791534424, 0.0009027665364556015]","[-0.2577423464703321, 0.045727185871010066]","[-0.13210183268311027, -0.044824419334554465]"
"[-0.4348216652870178, 0.0010263689327985048]","[-0.2760453880784917, 0.03917301674335012]","[-0.1587762772085261, -0.03814664781055162]"
"[-0.4798000752925873, 0.0011404030956327915]","[-0.2811730075838127, 0.05843943231947337]","[-0.19862706770877459, -0.05729902922384058]"
"[-0.5247818231582642, 0.0012614106526598334]","[-0.2853309648946409, 0.04156144816944607]","[-0.23945085826362328, -0.040300037516786236]"
"[-0.5697667598724365, 0.0013805441558361053]","[-0.2955669651268503, 0.052924245183316156]","[-0.2741997947455862, -0.05154370102748005]"
"[-0.6147848963737488, 0.0015040294965729117]","[-0.32966629116242613, 0.021231805953468845]","[-0.28511860521132265, -0.019727776456895933]"
"[-0.6597393155097961, 0.0016067430842667818]","[-0.3302888763467821, 0.03240653369090324]","[-0.32945043916301403, -0.030799790606636457]"
"[-0.7047179937362671, 0.0017450954765081406]","[-0.3492317159173604, 0.036340280974026154]","[-0.3554862778189067, -0.03459518549751801]"
"[-0.7497061491012573, 0.0018417313694953918]","[-0.3284895948206543, 0.026864620043647112]","[-0.421216554280603, -0.02502288867415172]"
"[-0.7797225117683411, 0.0019171284511685371]","[-0.38599056734723713, 0.019510816887054257]","[-0.39373194442110393, -0.01759368843588572]"
"[-0.839686393737793, 0.002052654279395938]","[-0.38745856378288523, 0.029689242710949148]","[-0.45222782995490773, -0.02763658843155321]"
"[-0.8696645498275757, 0.002119301352649927]","[-0.38467947654827384, 0.02072885261726696]","[-0.48498507327930185, -0.01860955126461703]"
"[-0.9296218156814575, 0.0022614733316004276]","[-0.410012587740775, 0.009623546350317015]","[-0.5196092279406825, -0.0073620730187165875]"
"[-0.9746206402778625, 0.0024225504603236914]","[-0.4451572611291885, 0.04228256948956116]","[-0.529463379148674, -0.03986001902923747]"
"[-1.019614577293396, 0.0025394526310265064]","[-0.4894635456566676, 0.05456954753525477]","[-0.5301510316367284, -0.05203009490422826]"
"[-1.064559817314148, 0.0026568318717181683]","[-0.4456960590294351, 0.02083858077183265]","[-0.6188637582847129, -0.01818174890011448]"
"[-1.1095558404922485, 0.002768723526969552]","[-0.4941033601684711, 0.01243418604342503]","[-0.6154524803237774, -0.009665462516455479]"
"[-1.154541015625, 0.002875483362004161]","[-0.4931202425593314, 0.002930847074595469]","[-0.6614207730656686, -5.536371259130812e-05]"
"[-1.1995221376419067, 0.0029840650968253613]","[-0.5423914284663922, 0.028683544293477754]","[-0.6571307091755145, -0.025699479196652393]"
"[-1.2444918155670166, 0.0030808220617473125]","[-0.540469715690277, 0.03208014449321323]","[-0.7040220998767396, -0.02899932243146592]"
"[-1.2895158529281616, 0.0032078914809972048]","[-0.534255818165388, 0.03104161919128918]","[-0.7552600347627736, -0.027833727710291974]"
"[-1.3344782590866089, 0.003310007508844137]","[-0.5566504518835205, 0.014085803100890942]","[-0.7778278072030884, -0.010775795592046805]"
"[-1.3794820308685303, 0.0034358955454081297]","[-0.5667841270971665, 0.012225932269849124]","[-0.8126979037713637, -0.008790036724440994]"
"[-1.4244464635849, 0.0035252519883215427]","[-0.6350192671524858, 0.03091428259629771]","[-0.7894271964324141, -0.027389030607976168]"
"[-1.4694271087646484, 0.0036331426817923784]","[-0.5985685908917817, 0.022323419236974992]","[-0.8708585178728667, -0.018690276555182614]"
"[-1.514396071434021, 0.0037568029947578907]","[-0.6722148438167512, 0.03579656257854984]","[-0.8421812276172698, -0.032039759583791946]"
"[-1.5594028234481812, 0.003885636106133461]","[-0.6607570979763135, 0.05190067662969334]","[-0.8986457254718676, -0.04801504052355988]"
"[-1.5893888473510742, 0.003954462707042694]","[-0.6335276170524353, 0.024237206394961026]","[-0.9558612302986389, -0.020282743687918332]"
"[-1.632258653640747, 0.004369465168565512]","[-0.718639663676099, 0.038378459505469864]","[-0.9136189899646481, -0.03400899433690435]"
"[-1.6349315643310547, 0.004573024809360504]","[-0.6788889117916115, 0.03726374003572114]","[-0.9560426525394432, -0.032690715226360634]"
"[-1.6359813213348389, 0.0032995373476296663]","[-0.7204241188756972, 0.057730866919715663]","[-0.9155572024591416, -0.054431329572086]"
"[-1.6378200054168701, -0.0009348278981633484]","[-0.6848799534721082, 0.0704986077222269]","[-0.952940051944762, -0.07143343562039024]"
"[-1.6335861682891846, -0.013914955779910088]","[-0.7071454529221437, 0.022179326125451725]","[-0.9264407153670409, -0.03609428190536181]"
"[-1.6356267929077148, -0.024510931223630905]","[-0.6502206808998496, 0.004088617946734277]","[-0.9854061120078652, -0.028599549170365182]"
"[-1.6414180994033813, -0.02941207028925419]","[-0.7183926991416203, 0.041588226536667314]","[-0.923025400261761, -0.0710002968259215]"
"[-1.6561088562011719, -0.034576985985040665]","[-0.7107316406537318, 0.027105971274073208]","[-0.94537721554744, -0.06168295725911387]"
"[-1.6632401943206787, -0.03532957285642624]","[-0.6313961181550567, -0.006724769867285402]","[-1.031844076165622, -0.028604802989140837]"
"[-1.6735442876815796, -0.02829381823539734]","[-0.7157456417490213, 0.0006952419359705087]","[-0.9577986459325583, -0.028989060171367848]"
"[-1.6773408651351929, -0.013087351806461811]","[-0.6564725464686516, -0.01600704641061343]","[-1.0208683186665413, 0.002919694604151618]"
"[-1.6758174896240234, 0.03227723762392998]","[-0.742725437459836, 0.04503155421569842]","[-0.9330920521641874, -0.012754316591768441]"
"[-1.6710727214813232, 0.06126154586672783]","[-0.6564671535442765, 0.041832433784691335]","[-1.0146055679370467, 0.019429112082036494]"
"[-1.6607625484466553, 0.12014462053775787]","[-0.7305218315812014, 0.07938877428139313]","[-0.9302407168654538, 0.04075584625636475]"
"[-1.6558778285980225, 0.14976191520690918]","[-0.647649139650178, 0.07266955662122408]","[-1.0082286889478445, 0.0770923585856851]"
"[-1.6460825204849243, 0.20892870426177979]","[-0.7283389093480963, 0.08995403587557196]","[-0.917743611136828, 0.11897466838620782]"
"[-1.6411759853363037, 0.23853519558906555]","[-0.6151300374191717, 0.046474887071429556]","[-1.026045947917132, 0.192060308517636]"
"[-1.631405234336853, 0.2976987361907959]","[-0.7026160298618256, 0.07733286995446875]","[-0.9287892044750274, 0.22036586623632715]"
"[-1.6265218257904053, 0.3272764980792999]","[-0.6928702254505326, 0.175222334876178]","[-0.9336516003398727, 0.15205416320312193]"
"[-1.6167138814926147, 0.38647526502609253]","[-0.6735623829871595, 0.1348650742992768]","[-0.9431514985054552, 0.25161019072681573]"
"[-1.6094026565551758, 0.4308508336544037]","[-0.6249275250324615, 0.15395055614021702]","[-0.9844751315227143, 0.27690027751418667]"
"[-1.6020580530166626, 0.4752441942691803]","[-0.6757232967416824, 0.1781298114314427]","[-0.9263347562749802, 0.2971143828377376]"
"[-1.5946872234344482, 0.5196292996406555]","[-0.6784770981443768, 0.170622990348483]","[-0.9162101252900714, 0.3490063092921725]"
"[-1.589803695678711, 0.5491997599601746]","[-0.6245576586106361, 0.1370863981839415]","[-0.9652460370680749, 0.41211336177623303]"
"[-1.5824564695358276, 0.5935841798782349]","[-0.6718697337788941, 0.23335019071886987]","[-0.9105867357569335, 0.360233989159365]"
"[-1.572650671005249, 0.6527803540229797]","[-0.6324365051047516, 0.24025502762775097]","[-0.9402141659004974, 0.41252532639522876]"
"[-1.56528639793396, 0.6971742510795593]","[-0.6500179252179843, 0.2270198118943566]","[-0.9152684727159757, 0.4701544391852027]"
"[-1.5579112768173218, 0.7415247559547424]","[-0.6750124652199914, 0.27427158353930337]","[-0.8828988115973304, 0.46725317241543907]"
"[-1.5505506992340088, 0.7859199643135071]","[-0.6795293237816804, 0.267044360364886]","[-0.8710213754523284, 0.5188756039486211]"
"[-1.5431833267211914, 0.8303027153015137]","[-0.7191808916565448, 0.3336699396643802]","[-0.8240024350646467, 0.4966327756371335]"
"[-1.535820722579956, 0.874673068523407]","[-0.6093887308575694, 0.3092536722376077]","[-0.9264319917223867, 0.5654193962857993]"
"[-1.5284762382507324, 0.9190680384635925]","[-0.6619714464568569, 0.3303263045505431]","[-0.8665047917938755, 0.5887417339130494]"
"[-1.5211200714111328, 0.9634297490119934]","[-0.6831994687887599, 0.34226939189574457]","[-0.8379206026223729, 0.6211603571162488]"
"[-1.5162097215652466, 0.993047833442688]","[-0.6275039290564259, 0.33309543468225045]","[-0.8887057925088206, 0.6599523987604375]"
"[-1.5064455270767212, 1.0522077083587646]","[-0.6855179684557597, 0.39271545589477663]","[-0.8209275586209615, 0.659492252463988]"
"[-1.5015467405319214, 1.081794261932373]","[-0.681836866268136, 0.41659055591114535]","[-0.8197098742637854, 0.6652037060212277]"
