"[0.2488095462322235, 0.07406524568796158]","[0.0695887455711375, 0.12252596580899974]","[0.179220800661086, -0.048460720121038164]"
"[-0.008373218588531017, 0.014305192045867443]","[-0.18509465379449627, 0.5845648980768736]","[0.17672143520596525, -0.5702597060310062]"
"[-0.04598115384578705, 0.08006168901920319]","[-0.2675991489225076, 0.6888208641108358]","[0.22161799507672053, -0.6087591750916326]"
"[-0.07069653272628784, 0.12355686724185944]","[-0.2831794725049668, 0.65159182004586]","[0.21248293977867894, -0.5280349528040006]"
"[-0.12007392942905426, 0.21045204997062683]","[-0.26445129406366297, 0.6640886108556125]","[0.1443773646346087, -0.4536365608849857]"
"[-0.1447949856519699, 0.25393179059028625]","[-0.2804862622932185, 0.7111752198127934]","[0.13569127664124858, -0.45724342922250716]"
"[-0.19421371817588806, 0.340813547372818]","[-0.3260454619109452, 0.6916854255694853]","[0.13183174373505713, -0.3508718781966673]"
"[-0.2312791794538498, 0.405996710062027]","[-0.292480084989114, 0.7204607970911]","[0.061200905535264194, -0.314464087029073]"
"[-0.2683660387992859, 0.4711681008338928]","[-0.33447944705901445, 0.7739414045324283]","[0.06611340825972856, -0.3027733036985355]"
"[-0.2930557429790497, 0.5146266222000122]","[-0.34721807449305536, 0.8057047435768927]","[0.05416233151400568, -0.2910781213768805]"
"[-0.33014023303985596, 0.5798215866088867]","[-0.3772276127675704, 0.8030826654656312]","[0.04708737972771443, -0.2232610788567445]"
"[-0.3672030568122864, 0.6450040936470032]","[-0.37835978678556836, 0.8457433611911868]","[0.011156729973281987, -0.20073926754418359]"
"[-0.4166458249092102, 0.7319477796554565]","[-0.3953042424485922, 0.8567862790728836]","[-0.021341582460618014, -0.12483849941742708]"
"[-0.4412965774536133, 0.7754179835319519]","[-0.35885345946437414, 0.8849296227939106]","[-0.08244311798923915, -0.10951163926195873]"
"[-0.47842127084732056, 0.8405742645263672]","[-0.4473602951689467, 0.9205658502194317]","[-0.031060975678373848, -0.07999158569306453]"
"[-0.5278204679489136, 0.9275186657905579]","[-0.45228353904670604, 0.9370685537935262]","[-0.07553692890220753, -0.009549888002968299]"
"[-0.5525103211402893, 0.970949649810791]","[-0.46884126149828775, 0.9598999926092467]","[-0.08366905964200155, 0.011049657201544272]"
"[-0.601938784122467, 1.057875633239746]","[-0.442596513672485, 0.9670487098939444]","[-0.15934227044998206, 0.09082692334580167]"
"[-0.6266419291496277, 1.1013174057006836]","[-0.4276565272833014, 0.991113220129739]","[-0.1989854018663263, 0.11020418557094458]"
"[-0.6760610938072205, 1.1881717443466187]","[-0.4649812781430921, 1.0168163600205187]","[-0.21107981566412837, 0.17135538432609998]"
"[-0.7007684111595154, 1.2315998077392578]","[-0.47412609140572204, 1.0209667973538727]","[-0.22664231975379334, 0.21063301038538507]"
"[-0.7501756548881531, 1.3185064792633057]","[-0.4499807173542871, 1.0430607306331119]","[-0.300194937533866, 0.2754457486301938]"
"[-0.787251353263855, 1.3836849927902222]","[-0.5086210702385856, 1.0578208718943256]","[-0.2786302830252694, 0.32586412089589656]"
"[-0.8243671655654907, 1.448876976966858]","[-0.47190695488386214, 1.0823401863916897]","[-0.3524602106816286, 0.3665367905751682]"
"[-0.8614431619644165, 1.514077067375183]","[-0.5669940852536104, 1.1124718759675045]","[-0.2944490767108061, 0.4016051914076786]"
"[-0.8861366510391235, 1.5575190782546997]","[-0.5554114879057077, 1.1539212684103934]","[-0.3307251631334158, 0.40359780984430627]"
"[-0.922069251537323, 1.6209628582000732]","[-0.5919098552959994, 1.1639079943986061]","[-0.3301593962413236, 0.4570548638014671]"
"[-0.9445527791976929, 1.6613810062408447]","[-0.5726433968313922, 1.1786144763912993]","[-0.37190938236630067, 0.4827665298495454]"
"[-0.9631247520446777, 1.6970279216766357]","[-0.5697282112189024, 1.1776457833818865]","[-0.39339654082577535, 0.5193821382947492]"
"[-0.9720881581306458, 1.7182867527008057]","[-0.6175399730580285, 1.2020014624183604]","[-0.3545481850726172, 0.5162852902824453]"
"[-0.9743216633796692, 1.7280380725860596]","[-0.5729123781155724, 1.1853627607726436]","[-0.4014092852640968, 0.542675311813416]"
"[-0.9685263633728027, 1.740600347518921]","[-0.639452535698407, 1.2167779302946742]","[-0.32907382767439575, 0.5238224172242467]"
"[-0.9636958837509155, 1.7505594491958618]","[-0.6208052108471679, 1.239537980684804]","[-0.34289067290374764, 0.5110214685110579]"
"[-0.9609338045120239, 1.7616697549819946]","[-0.5574748065277968, 1.1822336989204194]","[-0.40345899798422713, 0.5794360560615752]"
"[-0.96570885181427, 1.7713587284088135]","[-0.6380545401154827, 1.2774628857802002]","[-0.32765431169878734, 0.4938958426286133]"
