"[-0.0005483796121552587, 0.0010061198845505714]","[-0.031443139243703316, 0.034537337883377824]","[0.030894759631548058, -0.03353121799882725]"
"[-0.014943192712962627, 0.025939177721738815]","[0.03277862266608961, 0.06123109857204753]","[-0.047721815379052235, -0.03529192085030872]"
"[-0.037432506680488586, 0.06496673077344894]","[-0.20227480473936432, 0.4556386632665276]","[0.16484229805887574, -0.39067193249307863]"
"[-0.05984736606478691, 0.10395608097314835]","[0.08697163684808012, 0.10293410357063108]","[-0.14681900291286704, 0.0010219774025172629]"
"[-0.08228176087141037, 0.14296981692314148]","[0.029651964750525936, 0.10055124197260953]","[-0.1119337256219363, 0.042418574950531945]"
"[-0.09722413867712021, 0.16896742582321167]","[-0.022917874937813387, 0.18913080190722215]","[-0.07430626373930682, -0.020163376084010476]"
"[-0.12711448967456818, 0.22097143530845642]","[-0.0393541136166439, 0.17287781603951746]","[-0.08776037605792428, 0.04809361926893896]"
"[-0.14954987168312073, 0.2599535584449768]","[0.025606053337577997, 0.14902707844776394]","[-0.1751559250206987, 0.11092647999721286]"
"[-0.1719723343849182, 0.298951119184494]","[-0.04072605901673379, 0.18005044894620342]","[-0.13124627536818442, 0.1189006702382906]"
"[-0.18693183362483978, 0.32496020197868347]","[-0.037026561260497054, 0.21627931760478153]","[-0.14990527236434273, 0.10868088437390194]"
"[-0.21685144305229187, 0.37695416808128357]","[-0.04093174937140029, 0.2355840297893604]","[-0.17591969368089158, 0.14137013829192316]"
"[-0.23926758766174316, 0.415942519903183]","[-0.07218168969745883, 0.2816738072681497]","[-0.16708589796428433, 0.13426871263503326]"
"[-0.2616903483867645, 0.45493069291114807]","[-0.07786176642320514, 0.26698800821004864]","[-0.1838285819635594, 0.18794268470109943]"
"[-0.28414708375930786, 0.49389833211898804]","[-0.11914357354242061, 0.32437658425636495]","[-0.16500351021688725, 0.16952174786262308]"
"[-0.2991107404232025, 0.5198942422866821]","[-0.06965064617392305, 0.32613819908010666]","[-0.22946009424927946, 0.19375604320657547]"
"[-0.3290371596813202, 0.5718995332717896]","[-0.13578018493770713, 0.39762560353841947]","[-0.19325697474361306, 0.17427392973337008]"
"[-0.3439979553222656, 0.5979098677635193]","[-0.13568405358149344, 0.3664973587215073]","[-0.2083139017407722, 0.231412509042012]"
"[-0.37391820549964905, 0.6499059200286865]","[-0.17444781323814035, 0.4194673360083109]","[-0.1994703922615087, 0.23043858402037565]"
"[-0.3963479697704315, 0.6888819932937622]","[-0.15391087267176717, 0.43930420451467334]","[-0.24243709709866434, 0.24957778877908887]"
"[-0.41878557205200195, 0.7278848886489868]","[-0.23467361316701318, 0.45463508273552367]","[-0.18411195888498877, 0.27324980591346315]"
"[-0.43374961614608765, 0.7538965940475464]","[-0.23690683375710675, 0.5146969044873076]","[-0.1968427823889809, 0.23919968956023874]"
"[-0.4636518955230713, 0.8058611750602722]","[-0.19148454179649282, 0.5160202701332288]","[-0.27216735372657846, 0.2898409049270434]"
"[-0.4860941767692566, 0.8448563814163208]","[-0.20765000192990973, 0.5188630993762757]","[-0.27844417483934686, 0.3259932820400451]"
"[-0.5084947347640991, 0.8838499188423157]","[-0.2229608942992013, 0.553202654177943]","[-0.2855338404648978, 0.33064726466437266]"
"[-0.5234658122062683, 0.9098412394523621]","[-0.2803040244543374, 0.5163437971884528]","[-0.24316178775193092, 0.39349744226390926]"
"[-0.5533597469329834, 0.9618197679519653]","[-0.2767068148443778, 0.6247228933574072]","[-0.2766529320886056, 0.33709687459455817]"
"[-0.5757517218589783, 1.0007946491241455]","[-0.25155400504804054, 0.5700723583682503]","[-0.32419771681093773, 0.4307222907558952]"
"[-0.5981890559196472, 1.0398027896881104]","[-0.25117941126284016, 0.6137662835673369]","[-0.34700964465680706, 0.4260365061207735]"
"[-0.6206516623497009, 1.0787551403045654]","[-0.2693651389824077, 0.6202601720992277]","[-0.3512865233672932, 0.45849496820533775]"
"[-0.6430920958518982, 1.1177499294281006]","[-0.2474120349888561, 0.6100345153151276]","[-0.3956800608630421, 0.5077154141129729]"
"[-0.658053994178772, 1.143754482269287]","[-0.3117491431794819, 0.6604427022908885]","[-0.3463048509992901, 0.4833117799783986]"
"[-0.6879847645759583, 1.1957179307937622]","[-0.36083833894157286, 0.7299889260434587]","[-0.3271464256343854, 0.46572900475030354]"
"[-0.7029566168785095, 1.2217199802398682]","[-0.2655656443046328, 0.7230238217998126]","[-0.4373909725738767, 0.49869615844005555]"
"[-0.7328938841819763, 1.27370285987854]","[-0.29854553391823535, 0.7453579530383244]","[-0.43434835026374097, 0.5283449068402156]"
"[-0.7478811144828796, 1.29970383644104]","[-0.27939237724308547, 0.7300343299679446]","[-0.4684887372397942, 0.5696695064730954]"
"[-0.7777755856513977, 1.351649522781372]","[-0.28711137972364553, 0.7963326450997625]","[-0.4906642059277522, 0.5553168776816095]"
"[-0.7927408218383789, 1.3776376247406006]","[-0.36487891210724127, 0.8442560556417148]","[-0.42786190973113764, 0.5333815690988858]"
"[-0.8227027654647827, 1.4296324253082275]","[-0.3585137712755562, 0.8158962586776833]","[-0.4641889941892265, 0.6137361666305442]"
"[-0.8376695513725281, 1.4556360244750977]","[-0.3473914535938219, 0.8124814755077153]","[-0.4902780977787062, 0.6431545489673823]"
"[-0.8676030039787292, 1.5076029300689697]","[-0.35131982164328057, 0.81045543633166]","[-0.5162831823354487, 0.6971474937373098]"
"[-0.8900511860847473, 1.5465857982635498]","[-0.4020443170135386, 0.9149922171454113]","[-0.4880068690712087, 0.6315935811181385]"
"[-0.9050031900405884, 1.5725691318511963]","[-0.4886649325571424, 0.9433052104383106]","[-0.416338257483446, 0.6292639214128857]"
"[-0.9260090589523315, 1.6098356246948242]","[-0.44850650773162026, 0.9252372870162577]","[-0.4775025512207113, 0.6845983376785665]"
"[-0.9269195795059204, 1.6117147207260132]","[-0.4096126994761332, 0.8973517689174505]","[-0.5173068800297872, 0.7143629518085627]"
"[-0.9254229664802551, 1.6147969961166382]","[-0.4622071479526918, 0.9470194910394326]","[-0.4632158185275633, 0.6677775050772056]"
"[-0.9227959513664246, 1.6172287464141846]","[-0.40107053369424395, 0.8983177681766858]","[-0.5217254176721806, 0.7189109782374987]"
"[-0.9096304774284363, 1.6196914911270142]","[-0.4051106626122274, 0.9175606035990894]","[-0.5045198148162089, 0.7021308875279247]"
"[-0.9040517807006836, 1.6238491535186768]","[-0.4396352128745544, 0.9600475924427698]","[-0.46441656782612917, 0.6638015610759069]"
"[-0.8986421823501587, 1.637277364730835]","[-0.4676064888834398, 0.9399327798869299]","[-0.4310356934667189, 0.697344584843905]"
"[-0.8957834243774414, 1.6447858810424805]","[-0.5009583286599419, 0.9671763869074096]","[-0.39482509571749946, 0.6776094941350709]"
