"[0.06030403822660446, 0.10373363643884659]","[0.162033621005438, 0.1932462709986975]","[-0.10172958277883354, -0.08951263455985092]"
"[0.00856095366179943, 0.014360977336764336]","[0.12364883456619469, 0.1141968871057456]","[-0.11508788090439526, -0.09983590976898127]"
"[0.030394351109862328, 0.05197250097990036]","[0.12029231158467202, 0.09616421716422771]","[-0.08989796047480969, -0.04419171618432735]"
"[0.060502517968416214, 0.10384617000818253]","[0.058767593110107534, 0.0695263178553524]","[0.0017349248583086799, 0.03431985215283012]"
"[0.07555128633975983, 0.12977083027362823]","[0.14828809548462712, 0.0804096318494794]","[-0.0727368091448673, 0.049361198424148836]"
"[0.1056315153837204, 0.18154384195804596]","[0.16208713876531877, 0.1330995175821828]","[-0.056455623381598374, 0.04844432437586316]"
"[0.12070353329181671, 0.20756271481513977]","[0.08556219373055803, 0.1343476999700075]","[0.035141339561258686, 0.07321501484513226]"
"[0.15080584585666656, 0.2594544291496277]","[0.10790982489476443, 0.19482722563190227]","[0.042896020961902134, 0.06462720351772541]"
"[0.1658545881509781, 0.28540462255477905]","[0.13666290157006278, 0.1977880344984822]","[0.02919168658091531, 0.08761658805629685]"
"[0.19594725966453552, 0.33730101585388184]","[0.18462375023995017, 0.2012818690410694]","[0.011323509424585348, 0.13601914681281244]"
"[0.2110045850276947, 0.3632349669933319]","[0.17584893935541454, 0.2441252473255736]","[0.03515564567228016, 0.1191097196677583]"
"[0.23356103897094727, 0.40215086936950684]","[0.15430491092305926, 0.2727498558590314]","[0.07925612804788801, 0.12940101351047545]"
"[0.25614219903945923, 0.4410552382469177]","[0.18876582369714298, 0.29562347012498924]","[0.06737637534231625, 0.14543176812192848]"
"[0.28623682260513306, 0.49294424057006836]","[0.24169324585401702, 0.2877016963652008]","[0.04454357675111603, 0.20524254420486754]"
"[0.3012717366218567, 0.5188655853271484]","[0.20940510783564487, 0.2996439277917667]","[0.09186662878621182, 0.21922165753538175]"
"[0.32383161783218384, 0.5577737092971802]","[0.2569516717451066, 0.3250690732121252]","[0.06687994608707726, 0.23270463608505498]"
"[0.34639590978622437, 0.5966799855232239]","[0.24223702550455645, 0.34621909180275856]","[0.10415888428166792, 0.2504608937204653]"
"[0.368983656167984, 0.6356144547462463]","[0.1919910671902757, 0.39738570775201415]","[0.1769925889777083, 0.2382287469942322]"
"[0.39155465364456177, 0.6745180487632751]","[0.31905996126095004, 0.3690433043920052]","[0.07249469238361173, 0.3054747443712699]"
"[0.4141114354133606, 0.7134169340133667]","[0.2797461048011539, 0.4279449838668983]","[0.13436533061220668, 0.2854719501464684]"
"[0.43672090768814087, 0.7522933483123779]","[0.2584612021387801, 0.4384048728131693]","[0.17825970554936077, 0.3138884754992086]"
"[0.45925799012184143, 0.7912060618400574]","[0.2842774247908443, 0.44827425796215536]","[0.17498056533099715, 0.342931803877902]"
"[0.48937854170799255, 0.8430487513542175]","[0.2762181292037602, 0.490119675184672]","[0.21316041250423234, 0.35292907616954555]"
"[0.5044358968734741, 0.8689552545547485]","[0.3215068616286261, 0.4976858739047978]","[0.18292903524484805, 0.37126938064995074]"
"[0.5344910025596619, 0.9208758473396301]","[0.35342272406283914, 0.45680555807702766]","[0.18106827849682272, 0.46407028926260246]"
"[0.5570718050003052, 0.9597330093383789]","[0.2864612943611485, 0.565353998732395]","[0.2706105106391567, 0.3943790106059839]"
"[0.579622209072113, 0.998624324798584]","[0.35315694898663164, 0.5826526171417937]","[0.2264652600854814, 0.41597170765679026]"
"[0.5946766138076782, 1.0245482921600342]","[0.4017032819288313, 0.5780925822533459]","[0.1929733318788469, 0.44645570990668826]"
"[0.6247978210449219, 1.0764143466949463]","[0.352033943631917, 0.6607800157184672]","[0.2727638774130049, 0.41563433097647906]"
"[0.6398417353630066, 1.1023614406585693]","[0.3246124427877951, 0.6326853387571445]","[0.3152292925752115, 0.46967610190142484]"
"[0.662416934967041, 1.1412667036056519]","[0.3667071781643181, 0.6619522294702362]","[0.29570975680272293, 0.4793144741354156]"
"[0.6850162744522095, 1.1801663637161255]","[0.43970697641475753, 0.6181600399293528]","[0.24530929803745194, 0.5620063237867727]"
"[0.7076175808906555, 1.2190749645233154]","[0.36802136056355506, 0.6829361348200356]","[0.33959622032710046, 0.5361388297032799]"
"[0.7377492189407349, 1.2709486484527588]","[0.5009390799766456, 0.7208637204393991]","[0.2368101389640893, 0.5500849280133597]"
