"[-0.0011506585869938135, 1.2108904229535256e-05]","[-0.07898595304773384, 0.03207552381835651]","[0.07783529446074003, -0.032063414914126974]"
"[-0.02983068861067295, 0.00026501031243242323]","[-0.3487127220432712, 0.013308698246197029]","[0.31888203343259824, -0.013043687933764606]"
"[-0.08681003749370575, 0.00044592865742743015]","[-0.5983415288867187, 0.05086557973198159]","[0.5115314913930129, -0.05041965107455416]"
"[-0.14678391814231873, 0.0008093745564110577]","[-0.31911652510486005, -0.0037937762400530586]","[0.17233260696254132, 0.004603150796464116]"
"[-0.20676358044147491, 0.0011598889250308275]","[-0.32422736020771636, -0.013360922063051447]","[0.11746377976624145, 0.014520810988082274]"
"[-0.2667868733406067, 0.0015739271184429526]","[-0.3669764088622923, 0.009926287016259666]","[0.10018953552168564, -0.008352359897816714]"
"[-0.3267758786678314, 0.0019342260202392936]","[-0.3904475611703422, -0.04542199207534604]","[0.06367168250251076, 0.04735621809558534]"
"[-0.3867553472518921, 0.002315737074241042]","[-0.44733190012128177, -0.0025292396970833793]","[0.06057655286938968, 0.004844976771324422]"
"[-0.4467214047908783, 0.002671417547389865]","[-0.5349949002640398, 0.057522671078682405]","[0.08827349547316155, -0.05485125353129254]"
"[-0.5067154169082642, 0.0030190779361873865]","[-0.5550736278333601, -0.011402888109208961]","[0.04835821092509596, 0.014421966045396348]"
"[-0.5666909217834473, 0.003339644055813551]","[-0.5281247176215291, -0.0027661597172914405]","[-0.03856620416191814, 0.006105803773104991]"
"[-0.626682698726654, 0.003691865596920252]","[-0.6077280918971748, 0.004980892099578719]","[-0.018954606829479248, -0.0012890265026584673]"
"[-0.6867028474807739, 0.004034713841974735]","[-0.596140852416511, 0.008650757829433364]","[-0.09056199506426288, -0.004616043987458629]"
"[-0.7466463446617126, 0.004338616970926523]","[-0.6515889937623218, 0.03927752223323423]","[-0.09505735089939082, -0.03493890526230771]"
"[-0.8066518902778625, 0.0046761902049183846]","[-0.6852427779383063, 0.01749219519378932]","[-0.1214091123395562, -0.012816004988870935]"
"[-0.8666120767593384, 0.005041369237005711]","[-0.7010136988866064, 0.005351898648942198]","[-0.16559837787273202, -0.000310529411936487]"
"[-0.9265981912612915, 0.0054017226211726665]","[-0.7164528799147722, 0.04083880344514972]","[-0.21014531134651926, -0.035437080823977056]"
"[-0.9865838885307312, 0.00572042865678668]","[-0.7858593546631192, 0.0008751067889213445]","[-0.20072453386761202, 0.004845321867865336]"
"[-1.0465734004974365, 0.006050730589777231]","[-0.7964447077899028, 0.002533375992490615]","[-0.2501286927075337, 0.0035173545972866163]"
"[-1.1065715551376343, 0.006429456174373627]","[-0.8333596880206458, 0.03596817320020403]","[-0.2732118671169885, -0.029538717025830406]"
"[-1.1665703058242798, 0.00677876640111208]","[-0.8425373301756736, -0.04876774167982074]","[-0.3240329756486062, 0.05554650808093282]"
"[-1.226535677909851, 0.007107443176209927]","[-0.8914968719222116, -0.018625213223809913]","[-0.33503880598763947, 0.02573265640001984]"
"[-1.2865264415740967, 0.007414891384541988]","[-0.868374360598688, -0.019684412735507223]","[-0.4181520809754087, 0.02709930412004921]"
"[-1.3464934825897217, 0.007792060729116201]","[-0.9243487783364852, 0.014820427334718056]","[-0.42214470425323647, -0.0070283666056018546]"
"[-1.406519889831543, 0.008124103769659996]","[-1.0552263518570038, 0.05517362197665272]","[-0.3512935379745392, -0.04704951820699273]"
"[-1.466471791267395, 0.008442559279501438]","[-1.096769277030551, 0.06346217657961184]","[-0.36970251423684397, -0.0550196173001104]"
"[-1.5264688730239868, 0.008797509595751762]","[-1.0216333344872364, -0.012101532508557993]","[-0.5048355385367504, 0.020899042104309755]"
"[-1.5864388942718506, 0.009152660146355629]","[-1.1169052191343525, 0.026828922652257475]","[-0.4695336751374981, -0.017676262505901846]"
"[-1.6385250091552734, 0.009597859345376492]","[-1.127090251687135, -0.011915258077581543]","[-0.5114347574681384, 0.021513117422958035]"
"[-1.6611636877059937, 0.010142208077013493]","[-1.0964008524515785, -0.04250682185998836]","[-0.5647628352544152, 0.05264902993700185]"
"[-1.6771208047866821, 0.008722673170268536]","[-1.1494204345439827, -0.05832926528954969]","[-0.5277003702426994, 0.06705193845981822]"
"[-1.6926145553588867, 0.0055259475484490395]","[-1.1714747760355544, -0.06745013125607292]","[-0.5211397793233323, 0.07297607880452196]"
"[-1.703190565109253, -0.000592961790971458]","[-1.232077054074126, -0.01613845538027791]","[-0.471113511035127, 0.015545493589306451]"
"[-1.7078758478164673, -0.010337873362004757]","[-1.1509067796916737, 0.023147848882555676]","[-0.5569690681247936, -0.03348572224456044]"
"[-1.715944528579712, -0.017965514212846756]","[-1.239851089219192, 0.04396976359876687]","[-0.47609343936051984, -0.06193527781161363]"
"[-1.7268232107162476, -0.021843262016773224]","[-1.1726422198671413, -0.0256671413514254]","[-0.5541809908491062, 0.0038238793346521763]"
