"[0.0007409043610095978, -0.001302598393522203]","[0.019085466718788757, 0.06838731315471948]","[-0.01834456235777916, -0.06968991154824168]"
"[0.015639524906873703, -0.026634598150849342]","[-1.3351960373542524, 2.357187105192116]","[1.350835562261126, -2.3838217033429654]"
"[0.04391569644212723, -0.07597669959068298]","[0.3231729661237183, 0.23336973354507995]","[-0.2792572696815911, -0.30934643313576293]"
"[0.0812222957611084, -0.14463737607002258]","[0.15910534224280962, -0.18252991437036772]","[-0.07788304648170122, 0.03789253830034514]"
"[0.09843967854976654, -0.17834505438804626]","[0.1416794093304049, -0.2161740038800073]","[-0.043239730780638364, 0.03782894949196103]"
"[0.1224014163017273, -0.2296905517578125]","[0.18973137438058, -0.2310282536299011]","[-0.0673299580788527, 0.0013377018720885925]"
"[0.14151102304458618, -0.27697762846946716]","[0.1905026212001281, -0.3037439997809455]","[-0.04899159815554191, 0.026766371311478354]"
"[0.16262516379356384, -0.3277962803840637]","[0.19882781909907565, -0.2814508349975295]","[-0.03620265530551181, -0.046345445386534234]"
"[0.18028520047664642, -0.3680514693260193]","[0.2121727088496354, -0.32898329197177395]","[-0.03188750837298898, -0.03906817735424534]"
"[0.19176656007766724, -0.4022117555141449]","[0.20552860028475406, -0.3636408294217487]","[-0.013762040207086823, -0.03857092609239621]"
"[0.19553342461585999, -0.4284883141517639]","[0.236245222773872, -0.3708367137069321]","[-0.040711798158012014, -0.05765160044483181]"
"[0.1920558512210846, -0.4458692967891693]","[0.23317432355380155, -0.3794980686993146]","[-0.041118472332716954, -0.06637122808985474]"
"[0.18310239911079407, -0.4521580636501312]","[0.20534973925283972, -0.401883327785898]","[-0.022247340142045657, -0.0502747358642332]"
"[0.16892509162425995, -0.44745874404907227]","[0.18941258680812115, -0.3907785574248378]","[-0.0204874951838612, -0.05668018662423446]"
"[0.1625044345855713, -0.4431193768978119]","[0.20442935475089496, -0.39458283101964187]","[-0.041924920165323676, -0.04853654587817002]"
