"[1.1931841373443604, -1.1059743165969849]","[1.2648164212489936, -1.1414779544156828]","[-0.07163228390463328, 0.03550363781869792]"
"[-0.008288173004984856, -0.014355470426380634]","[0.5257476311897483, -0.5913558706742628]","[-0.5340358041947332, 0.5770004002478821]"
"[-0.02991938591003418, -0.05198600888252258]","[-0.5060389752706411, -0.6344443758079662]","[0.47611958936060694, 0.5824583669254436]"
"[-0.052422571927309036, -0.09095051139593124]","[-0.13889021527736403, -0.06980106775921209]","[0.086467643350055, -0.021149443636719154]"
"[-0.0748937651515007, -0.1299096643924713]","[-0.09845346158514727, -0.09999855637361219]","[0.023559696433646568, -0.02991110801885913]"
"[-0.097342349588871, -0.16884368658065796]","[-0.216347873412847, -0.0688173439122372]","[0.119005523823976, -0.10002634266842075]"
"[-0.11982089281082153, -0.20781591534614563]","[-0.12010815388339319, -0.17267596160858018]","[0.000287261072571654, -0.035139953737565455]"
"[-0.14983096718788147, -0.2598505914211273]","[-0.16945277472199058, -0.1538490888851663]","[0.01962180753410911, -0.10600150253596102]"
"[-0.16481433808803558, -0.2858203053474426]","[-0.18249423258621777, -0.23052555828633958]","[0.01767989449818219, -0.055294747061103044]"
"[-0.19477775692939758, -0.33776044845581055]","[-0.24048754066573225, -0.21050066807731316]","[0.045709783736334664, -0.1272597803784974]"
"[-0.20973503589630127, -0.3637070655822754]","[-0.19251572685604024, -0.1938569928542451]","[-0.017219309040261033, -0.1698500727280303]"
"[-0.23971471190452576, -0.4156891405582428]","[-0.23915837233541837, -0.23800618923407849]","[-0.0005563395691073891, -0.1776829513241643]"
"[-0.2546992897987366, -0.44164571166038513]","[-0.22470384080040853, -0.24890724749649684]","[-0.02999544899832804, -0.1927384641638883]"
"[-0.2771938741207123, -0.48061078786849976]","[-0.27648976503696043, -0.28678764943960405]","[-0.0007041090837518471, -0.1938231384288957]"
"[-0.29966670274734497, -0.5195668935775757]","[-0.22959720076276735, -0.3271731479560541]","[-0.07006950198457762, -0.19239374562152156]"
"[-0.32211995124816895, -0.5584684610366821]","[-0.25933577366364124, -0.33249769262976064]","[-0.0627841775845277, -0.22597076840692149]"
"[-0.3446018099784851, -0.5974425077438354]","[-0.2843233891636735, -0.34387762134856803]","[-0.060278420814811606, -0.2535648863952674]"
"[-0.37459179759025574, -0.6493890285491943]","[-0.36478611252587234, -0.3519018239844687]","[-0.009805685064383396, -0.29748720456472566]"
"[-0.38959425687789917, -0.6753652691841125]","[-0.35381673376479306, -0.33493858398827603]","[-0.03577752311310611, -0.3404266851958365]"
"[-0.41208210587501526, -0.7143334150314331]","[-0.30726325221169287, -0.4310975309198561]","[-0.10481885366332239, -0.283235884111577]"
"[-0.4345541000366211, -0.7532978057861328]","[-0.35079815578888873, -0.4205859747474629]","[-0.08375594424773236, -0.3327118310386699]"
"[-0.45704731345176697, -0.792208731174469]","[-0.369217311577523, -0.4248784131602872]","[-0.08783000187424395, -0.3673303180141818]"
"[-0.48707717657089233, -0.8441694974899292]","[-0.3424158242967805, -0.3911505534647808]","[-0.1446613522741118, -0.4530189440251484]"
"[-0.502066433429718, -0.8701223134994507]","[-0.3863315681978441, -0.48320255235894627]","[-0.11573486523187393, -0.3869197611405044]"
"[-0.5245428681373596, -0.9090773463249207]","[-0.40534141817456204, -0.54656151634134]","[-0.11920144996279758, -0.3625158299835807]"
"[-0.5470107197761536, -0.9480012059211731]","[-0.388025549672116, -0.5650094528591436]","[-0.15898517010403757, -0.3829917530620295]"
"[-0.5769973993301392, -0.9999750256538391]","[-0.41982087601498513, -0.5275048056808014]","[-0.15717652331515403, -0.47247021997303773]"
"[-0.5919798612594604, -1.0259387493133545]","[-0.39400310860029786, -0.6442906252229802]","[-0.1979767526591626, -0.3816481240903743]"
"[-0.6219037175178528, -1.0778615474700928]","[-0.44710820520790373, -0.5358424386928604]","[-0.17479551230994905, -0.5420191087772324]"
"[-0.6368767619132996, -1.1038329601287842]","[-0.45373563424480456, -0.6382677545301374]","[-0.183141127668495, -0.4655652055986468]"
"[-0.666875422000885, -1.1557910442352295]","[-0.4912668416754826, -0.6439777481799329]","[-0.17560858032540239, -0.5118132960552966]"
"[-0.6893755793571472, -1.194758415222168]","[-0.5000713912982442, -0.6291092972458638]","[-0.18930418805890303, -0.5656491179763041]"
"[-0.7043686509132385, -1.2207022905349731]","[-0.5101922651406252, -0.682370554226856]","[-0.1941763857726133, -0.5383317363081171]"
"[-0.7268658876419067, -1.2596807479858398]","[-0.47504707226900594, -0.7389229806515706]","[-0.2518188153729008, -0.5207577673342693]"
"[-0.7493404150009155, -1.298635482788086]","[-0.5014806154894216, -0.704900860614265]","[-0.24785979951149395, -0.5937346221738209]"
"[-0.7718323469161987, -1.3375880718231201]","[-0.5098508196764222, -0.8150897147196146]","[-0.2619815272397765, -0.5224983571035056]"
"[-0.7943205833435059, -1.3765524625778198]","[-0.5639745376593899, -0.7598586954996048]","[-0.23034604568411599, -0.616693767078215]"
"[-0.8168147802352905, -1.4154983758926392]","[-0.5514947451314383, -0.753414077620432]","[-0.26532003510385227, -0.6620842982722072]"
"[-0.8392655253410339, -1.4544727802276611]","[-0.5630823920725956, -0.8134943163876837]","[-0.27618313326843835, -0.6409784638399775]"
"[-0.861768901348114, -1.4934017658233643]","[-0.5712155359549012, -0.8157673746176083]","[-0.29055336539321286, -0.677634391205756]"
"[-0.8842464685440063, -1.532354712486267]","[-0.5975096690281911, -0.849389739039712]","[-0.2867367995158152, -0.682964973446555]"
"[-0.9067440032958984, -1.5712965726852417]","[-0.6104882636493909, -0.8518415190987939]","[-0.29625573964650753, -0.7194550535864478]"
"[-0.9253671765327454, -1.603729009628296]","[-0.630565693602395, -0.9606596015879113]","[-0.29480148293035036, -0.6430694080403846]"
"[-0.9293463826179504, -1.6106592416763306]","[-0.6231777291653908, -0.9209023740369144]","[-0.3061686534525596, -0.6897568676394161]"
"[-0.9286696314811707, -1.6128143072128296]","[-0.6014815651253922, -0.8762229280559907]","[-0.32718806635577846, -0.7365913791568389]"
"[-0.9234897494316101, -1.6174867153167725]","[-0.6092296671382856, -0.8666769310594347]","[-0.31426008229332447, -0.7508097842573378]"
"[-0.9165253639221191, -1.6183760166168213]","[-0.6001122135515571, -0.9213237988663054]","[-0.31641315037056206, -0.6970522177505158]"
"[-0.9075287580490112, -1.6234194040298462]","[-0.6183402707232305, -0.9480327496723124]","[-0.28918848732578073, -0.6753866543575338]"
"[-0.905227780342102, -1.634116768836975]","[-0.587432143439007, -0.9179738001666151]","[-0.3177956369030951, -0.71614296867036]"
"[-0.9059370160102844, -1.6453670263290405]","[-0.576154942389321, -0.9032271407744037]","[-0.32978207362096346, -0.7421398855546368]"
"[-0.9105261564254761, -1.6585047245025635]","[-0.5997606282898398, -0.9571855123320944]","[-0.3107655281356363, -0.7013192121704691]"
"[-0.9146973490715027, -1.6617769002914429]","[-0.5807493976980511, -0.916167417136557]","[-0.33394795137345157, -0.7456094831548858]"
"[-0.9349896311759949, -1.6582043170928955]","[-0.617899749813092, -0.8623421875256011]","[-0.31708988136290284, -0.7958621295672944]"
